method p l int.effect mode strategy n power
matern_1.5 1 1.5 0 gmpml exp 100 0
matern_1.5 1 1.5 0 gmpml average 100 0
matern_1.5 1 1.5 0 gmpml erm 100 0.08
matern_1.5 1 1.5 0 loocv exp 100 0
matern_1.5 1 1.5 0 loocv average 100 0
matern_1.5 1 1.5 0 loocv erm 100 0.06
matern_1.5 1 1.5 0.1 AICc exp 100 0.66
matern_1.5 1 1.5 0.1 AICc average 100 0.59
matern_1.5 1 1.5 0.1 AICc erm 100 0.595
matern_1.5 1 1.5 0.1 GCVc exp 100 0.215
matern_1.5 1 1.5 0.1 GCVc average 100 0.21
matern_1.5 1 1.5 0.1 GCVc erm 100 0.55
matern_1.5 1 1.5 0.1 gmpml exp 100 0.01
matern_1.5 1 1.5 0.1 gmpml average 100 0.01
matern_1.5 1 1.5 0.1 gmpml erm 100 0.645
matern_1.5 1 1.5 0.1 loocv exp 100 0.055
matern_1.5 1 1.5 0.1 loocv average 100 0.06
matern_1.5 1 1.5 0.1 loocv erm 100 0.535
matern_1.5 1 1.5 0.2 AICc exp 100 0.76
matern_1.5 1 1.5 0.2 AICc average 100 0.79
matern_1.5 1 1.5 0.2 AICc erm 100 0.765
matern_1.5 1 1.5 0.2 GCVc exp 100 0.455
matern_1.5 1 1.5 0.2 GCVc average 100 0.44
matern_1.5 1 1.5 0.2 GCVc erm 100 0.695
matern_1.5 1 1.5 0.2 gmpml exp 100 0.105
matern_1.5 1 1.5 0.2 gmpml average 100 0.065
matern_1.5 1 1.5 0.2 gmpml erm 100 0.76
matern_1.5 1 1.5 0.2 loocv exp 100 0.12
matern_1.5 1 1.5 0.2 loocv average 100 0.155
matern_1.5 1 1.5 0.2 loocv erm 100 0.53
matern_1.5 1 1.5 0.3 AICc exp 100 0.795
matern_1.5 1 1.5 0.3 AICc average 100 0.8
matern_1.5 1 1.5 0.3 AICc erm 100 0.745
matern_1.5 1 1.5 0.3 GCVc exp 100 0.605
matern_1.5 1 1.5 0.3 GCVc average 100 0.585
matern_1.5 1 1.5 0.3 GCVc erm 100 0.68
matern_1.5 1 1.5 0.3 gmpml exp 100 0.13
matern_1.5 1 1.5 0.3 gmpml average 100 0.165
matern_1.5 1 1.5 0.3 gmpml erm 100 0.745
matern_1.5 1 1.5 0.3 loocv exp 100 0.295
matern_1.5 1 1.5 0.3 loocv average 100 0.215
matern_1.5 1 1.5 0.3 loocv erm 100 0.52
