V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16
polynomial,3,1.5,0.7,AICc,exp,5,0.03,0.015,2e-04,1,84.0458,-1.1582,2.6798,76.8889,0.1993
polynomial,3,1.5,0.8,AICc,exp,5,0.05,0.015,2e-04,1,86.7407,-1.4341,4.7369,431.6513,0.1388
polynomial,3,1.5,0.9,AICc,exp,5,0.065,0.035,2e-04,1,84.6697,-1.2815,4.4277,49.6259,0.1829
polynomial,3,1.5,1,AICc,exp,5,0.025,0.015,2e-04,1,86.3969,-1.521,2.9424,45.0352,0.1409
polynomial,3,1.5,0,AICc,erm,5,0.06,0.055,0.0821,1,41.579,-0.9577,61.5639,68.9961,1.0475
polynomial,3,1.5,0.05,AICc,erm,5,0.095,0.095,0.0821,1,40.7046,-1.1425,25.2955,63.4375,0.9937
polynomial,3,1.5,0.1,AICc,erm,5,0.06,0.045,0.0821,1,41.2476,-1.1798,47.5162,46.05,1.0264
polynomial,3,1.5,0.15,AICc,erm,5,0.07,0.045,0.0821,1,38.9646,-0.9769,65.1844,1667.3609,0.9244
polynomial,3,1.5,0.2,AICc,erm,5,0.085,0.075,0.1353,1,39.3417,-1.3553,51.267,53.1918,1.3108
polynomial,3,1.5,0.25,AICc,erm,5,0.08,0.085,0.2231,1,32.4861,-0.6639,18.199,217.9475,0.8549
polynomial,3,1.5,0.3,AICc,erm,5,0.055,0.06,0.1353,1,34.5239,-0.8815,21.7173,40.5825,0.9203
polynomial,3,1.5,0.4,AICc,erm,5,0.08,0.065,0.0183,1,44.4916,-0.9643,22.3098,60.2657,0.9047
polynomial,3,1.5,0.5,AICc,erm,5,0.08,0.075,0.2231,1,33.4979,-0.8155,20.8314,40.9768,1.1253
polynomial,3,1.5,0.6,AICc,erm,5,0.085,0.08,0.0498,1,40.7776,-0.813,17.6715,67.8037,0.8621
polynomial,3,1.5,0.7,AICc,erm,5,0.095,0.085,0.1353,1,36.0125,-1.1161,16.7543,76.9974,0.9904
polynomial,3,1.5,0.8,AICc,erm,5,0.09,0.08,0.0821,1,41.2995,-1.1596,20.2999,38.6553,1.0817
polynomial,3,1.5,0.9,AICc,erm,5,0.095,0.09,0.1353,1,37.982,-1.3086,22.7133,121.8335,1.0313
polynomial,3,1.5,1,AICc,erm,5,0.075,0.06,0.1353,1,37.2278,-0.9871,23.3673,124.5204,1.1621
polynomial,3,1.5,0,GCVc,avg,5,0.08,0.045,1,1,12.5373,-0.4277,28.4891,49.5669,1.4217
polynomial,3,1.5,0.05,GCVc,avg,5,0.085,0.075,2.1835,1,13.3936,-0.773,57.7108,105.3387,1.3431
polynomial,3,1.5,0.1,GCVc,avg,5,0.085,0.07,0.6065,1,17.288,-0.7576,29.0756,149.6283,1.3853
polynomial,3,1.5,0.15,GCVc,avg,5,0.075,0.055,0.6065,1,17.4011,-0.6289,25.3988,93.2568,1.2514
polynomial,3,1.5,0.2,GCVc,avg,5,0.07,0.04,0.6065,1,17.1029,-0.5854,24.2043,153.9378,1.3199
polynomial,3,1.5,0.25,GCVc,avg,5,0.09,0.06,48.7031,1,13.5856,-0.541,19.9712,152.2997,1.4355
polynomial,3,1.5,0.3,GCVc,avg,5,0.06,0.035,1,1,12.5059,-0.7105,45.5215,59.5784,1.4443
polynomial,3,1.5,0.4,GCVc,avg,5,0.06,0.025,1,1,15.4562,-0.9613,39.239,83.7917,1.6135
polynomial,3,1.5,0.5,GCVc,avg,5,0.075,0.06,1.3244,1,14.5131,-0.6217,37.6056,64.9084,1.2776
polynomial,3,1.5,0.6,GCVc,avg,5,0.1,0.065,0.8033,1,15.3866,-0.7104,32.5987,251.9499,1.261
polynomial,3,1.5,0.7,GCVc,avg,5,0.045,0.05,0.6065,1,14.8011,-0.6371,18.1697,64.3374,1.3594
polynomial,3,1.5,0.8,GCVc,avg,5,0.06,0.035,148.4132,1,14.5328,-0.7347,27.004,51.465,1.3718
polynomial,3,1.5,0.9,GCVc,avg,5,0.075,0.04,2.1835,1,15.1664,-0.8387,52.3424,46.1304,1.5765
polynomial,3,1.5,1,GCVc,avg,5,0.07,0.045,1,1,18.0351,-0.7454,24.5025,79.0222,1.1695
polynomial,3,1.5,0,GCVc,exp,5,0.085,0.08,1,1,12.6378,-0.7823,51.5675,84.151,1.439
polynomial,3,1.5,0.05,GCVc,exp,5,0.105,0.075,0.4872,1,13.7643,-0.617,21.5138,68.3793,1.3768
polynomial,3,1.5,0.1,GCVc,exp,5,0.08,0.045,1,1,11.6571,-0.7927,28.992,56.5011,1.5067
polynomial,3,1.5,0.15,GCVc,exp,5,0.07,0.055,1,1,11.723,-0.574,30.8027,59.0072,1.2703
polynomial,3,1.5,0.2,GCVc,exp,5,0.085,0.05,0.8033,1,13.2635,-0.9558,35.7865,165.7399,1.4196
polynomial,3,1.5,0.25,GCVc,exp,5,0.04,0.03,1,1,13.059,-0.6534,30.256,48.4045,1.3433
polynomial,3,1.5,0.3,GCVc,exp,5,0.05,0.02,1.6487,1,11.6961,-0.4891,26.8875,55.8136,1.4411
polynomial,3,1.5,0.4,GCVc,exp,5,0.055,0.04,0.3679,1,13.9638,-0.7218,137.7259,56.7773,1.5943
polynomial,3,1.5,0.5,GCVc,exp,5,0.075,0.08,0.6065,1,12.6335,-0.725,103.5914,53.5163,1.3165
polynomial,3,1.5,0.6,GCVc,exp,5,0.055,0.04,1,1,12.9329,-1.1021,46.4293,59.343,1.5376
polynomial,3,1.5,0.7,GCVc,exp,5,0.07,0.045,1,1,12.1445,-0.5946,32.759,61.2808,1.4246
polynomial,3,1.5,0.8,GCVc,exp,5,0.06,0.05,1,1,12.184,-0.6866,138.4462,55.4439,1.5809
polynomial,3,1.5,0.9,GCVc,exp,5,0.075,0.045,2.7183,1,15.8434,-0.6837,22.7789,235.4969,1.4569
polynomial,3,1.5,1,GCVc,exp,5,0.095,0.075,1,1,13.5779,-0.6993,21.9262,113.3232,1.3035
polynomial,3,1.5,0,GCVc,erm,5,0.055,0.06,1,1,13.2,-0.8969,36.2147,136.6128,1.443
polynomial,3,1.5,0.05,GCVc,erm,5,0.08,0.04,1,1,12.7155,-0.8519,26.9237,107.0926,1.359
polynomial,3,1.5,0.1,GCVc,erm,5,0.09,0.045,0.8033,1,12.4116,-0.9301,34.3552,79.1091,1.4768
polynomial,3,1.5,0.15,GCVc,erm,5,0.075,0.04,2.1835,1,11.7352,-0.6637,53.2298,69.4575,1.526
polynomial,3,1.5,0.2,GCVc,erm,5,0.1,0.07,0.6065,1,13.8937,-0.5884,23.1332,73.7255,1.3871
polynomial,3,1.5,0.25,GCVc,erm,5,0.085,0.065,3.6,1,13.7983,-0.6621,30.731,40.5205,1.3746
polynomial,3,1.5,0.3,GCVc,erm,5,0.08,0.03,0.6065,1,12.0718,-0.6179,30.0972,49.1042,1.2605
polynomial,3,1.5,0.4,GCVc,erm,5,0.065,0.04,7.3891,1,9.4694,-0.7908,28.7915,88.3266,1.6025
polynomial,3,1.5,0.5,GCVc,erm,5,0.1,0.07,0.3679,1,13.3968,-0.7232,31.003,40.8592,1.2994
polynomial,3,1.5,0.6,GCVc,erm,5,0.08,0.055,0.3679,1,12.0633,-0.5207,73.1519,68.2475,1.2243
polynomial,3,1.5,0.7,GCVc,erm,5,0.075,0.07,80.2978,1,11.1411,-0.5465,27.4887,60.8829,1.3474
polynomial,3,1.5,0.8,GCVc,erm,5,0.07,0.05,0.6065,1,11.0295,-0.5561,31.618,51.4253,1.3581
polynomial,3,1.5,0.9,GCVc,erm,5,0.07,0.055,1.6487,1,10.0792,-0.6377,27.1662,128.7588,1.4435
polynomial,3,1.5,1,GCVc,erm,5,0.13,0.105,1,1,12.564,-0.6543,23.8026,37.1529,1.5017
polynomial,3,1.5,0,gmpml,avg,5,0.085,0.075,148.4132,1,6.1106,-0.8029,1121.8275,147.6383,1.6275
polynomial,3,1.5,0.05,gmpml,avg,5,0.06,0.065,148.4132,1,5.1891,-0.7764,39.9433,29.6174,1.8389
polynomial,3,1.5,0.1,gmpml,avg,5,0.085,0.055,148.4132,1,6.348,-0.9427,175.7768,58.719,1.7054
polynomial,3,1.5,0.15,gmpml,avg,5,0.07,0.045,148.4132,1,6.9443,-0.5097,37.8704,39.7925,1.5823
polynomial,3,1.5,0.2,gmpml,avg,5,0.105,0.075,148.4132,1,7.8084,-0.7897,77.7823,183.0753,1.5734
polynomial,3,1.5,0.25,gmpml,avg,5,0.08,0.05,148.4132,1,8.5332,-1.0419,27.6656,48.5547,1.8534
polynomial,3,1.5,0.3,gmpml,avg,5,0.09,0.065,148.4132,1,6.5435,-0.7238,24.1197,48.3222,1.5955
polynomial,3,1.5,0.4,gmpml,avg,5,0.13,0.095,148.4132,1,7.7514,-0.5506,28.5089,52.0639,1.7038
polynomial,3,1.5,0.5,gmpml,avg,5,0.06,0.06,148.4132,1,9.5154,-0.8598,36.6117,106.2554,1.5883
polynomial,3,1.5,0.6,gmpml,avg,5,0.075,0.055,148.4132,1,6.4816,-0.7176,29.1207,43.2677,1.7447
polynomial,3,1.5,0.7,gmpml,avg,5,0.095,0.07,148.4132,1,8.5172,-0.594,25.2243,42.0534,1.6038
polynomial,3,1.5,0.8,gmpml,avg,5,0.075,0.065,148.4132,1,7.5396,-0.6706,26.1033,112.1326,1.5466
polynomial,3,1.5,0.9,gmpml,avg,5,0.075,0.065,148.4132,1,6.6791,-0.789,39.8808,103.7271,1.5356
polynomial,3,1.5,1,gmpml,avg,5,0.1,0.075,148.4132,1,8.0246,-0.7669,27.471,40.9017,1.8407
polynomial,3,1.5,0,gmpml,exp,5,0.045,0.035,148.4132,1,6.1071,-1.0544,50.3464,46.5418,2.0226
polynomial,3,1.5,0.05,gmpml,exp,5,0.1,0.065,148.4132,1,8.7427,-0.9393,30.8389,70.0892,1.7195
polynomial,3,1.5,0.1,gmpml,exp,5,0.105,0.085,148.4132,1,6.6078,-0.6274,42.1916,67.975,1.5429
polynomial,3,1.5,0.15,gmpml,exp,5,0.075,0.06,148.4132,1,8.335,-0.7508,22.643,46.0023,1.7395
polynomial,3,1.5,0.2,gmpml,exp,5,0.08,0.08,148.4132,1,6.1787,-0.6067,23.5658,40.1023,1.5919
polynomial,3,1.5,0.25,gmpml,exp,5,0.09,0.06,148.4132,1,6.0647,-0.7523,69.185,45.6971,1.8467
polynomial,3,1.5,0.3,gmpml,exp,5,0.06,0.05,148.4132,1,7.7803,-0.745,30.2962,47.4361,1.6743
polynomial,3,1.5,0.4,gmpml,exp,5,0.085,0.085,148.4132,1,7.8441,-1.0919,46.5395,52.328,1.7021
polynomial,3,1.5,0.5,gmpml,exp,5,0.045,0.035,148.4132,1,5.9016,-0.8989,46.0274,40.3564,1.797
polynomial,3,1.5,0.6,gmpml,exp,5,0.075,0.065,148.4132,1,6.4499,-1.1206,50.8789,97.9618,2.0493
polynomial,3,1.5,0.7,gmpml,exp,5,0.085,0.07,148.4132,1,7.8669,-0.7982,32.8895,49.738,1.6131
polynomial,3,1.5,0.8,gmpml,exp,5,0.065,0.05,148.4132,1,8.7627,-0.8262,34.4466,71.0535,1.8402
polynomial,3,1.5,0.9,gmpml,exp,5,0.06,0.045,148.4132,1,4.7368,-0.7776,40.6605,51.0669,1.7198
polynomial,3,1.5,1,gmpml,exp,5,0.08,0.06,148.4132,1,6.6913,-0.451,114.5216,47.6711,1.503
polynomial,3,1.5,0,gmpml,erm,5,0.095,0.09,148.4132,1,4.679,-0.7878,56.6415,52.6085,1.6197
polynomial,3,1.5,0.05,gmpml,erm,5,0.07,0.04,148.4132,1,6.1254,-0.9215,104.8473,59.8026,2.0045
polynomial,3,1.5,0.1,gmpml,erm,5,0.085,0.075,148.4132,1,3.6269,-0.7643,26.4509,50.7495,1.7468
polynomial,3,1.5,0.15,gmpml,erm,5,0.08,0.065,148.4132,1,7.7881,-0.6061,20.7016,41.5901,1.6234
polynomial,3,1.5,0.2,gmpml,erm,5,0.075,0.05,148.4132,1,4.8256,-0.5091,100.0184,75.7768,1.5507
polynomial,3,1.5,0.25,gmpml,erm,5,0.07,0.06,148.4132,1,4.8403,-0.7888,42.1123,138.0203,1.6694
polynomial,3,1.5,0.3,gmpml,erm,5,0.08,0.055,148.4132,1,5.9162,-0.6543,61.1698,50.5304,1.6568
polynomial,3,1.5,0.4,gmpml,erm,5,0.08,0.07,148.4132,1,4.9208,-0.701,28.4018,72.8202,1.5811
polynomial,3,1.5,0.5,gmpml,erm,5,0.075,0.055,148.4132,1,6.1297,-0.5009,38.0754,59.0353,1.5312
polynomial,3,1.5,0.6,gmpml,erm,5,0.105,0.08,148.4132,1,5.3889,-0.8221,30.537,43.8626,1.7634
polynomial,3,1.5,0.7,gmpml,erm,5,0.05,0.03,148.4132,1,7.2715,-1.0453,28.4295,422.2238,1.8957
polynomial,3,1.5,0.8,gmpml,erm,5,0.055,0.055,148.4132,1,4.4517,-0.7718,82.5992,53.2862,1.9608
polynomial,3,1.5,0.9,gmpml,erm,5,0.045,0.03,148.4132,1,4.152,-0.7216,26.5455,52.1164,1.5559
polynomial,3,1.5,1,gmpml,erm,5,0.115,0.095,148.4132,1,5.7869,-0.8019,59.5917,190.482,1.7309
polynomial,3,1.5,0,loocv,avg,5,0.075,0.08,1,1,4.3117,-0.7382,40.3781,79.7109,1.7818
polynomial,3,1.5,0.05,loocv,avg,5,0.09,0.08,1,1,3.519,-1.0079,52.2543,84.643,2.0528
polynomial,3,1.5,0.1,loocv,avg,5,0.065,0.065,1.3244,1,3.1539,-0.8876,31.6491,36.3455,1.7691
polynomial,3,1.5,0.15,loocv,avg,5,0.085,0.085,0.8033,1,3.7953,-0.7336,42.4859,45.0794,1.7335
polynomial,3,1.5,0.2,loocv,avg,5,0.105,0.095,1.6487,1,3.0231,-0.7097,33.0017,45.9729,1.8241
polynomial,3,1.5,0.25,loocv,avg,5,0.105,0.105,0.8033,1,4.3859,-1.0627,54.6732,94.8421,1.7941
polynomial,3,1.5,0.3,loocv,avg,5,0.08,0.075,4.4817,1,3.0997,-1.1187,126.615,52.3158,2.0123
polynomial,3,1.5,0.4,loocv,avg,5,0.115,0.1,1.6487,1,3.2798,-0.6679,51.2632,40.627,1.7739
polynomial,3,1.5,0.5,loocv,avg,5,0.09,0.085,1,1,3.4148,-0.6842,38.8996,40.7739,1.7233
polynomial,3,1.5,0.6,loocv,avg,5,0.09,0.09,0.6065,1,3.4076,-0.5986,35.0526,32.8729,1.6023
polynomial,3,1.5,0.7,loocv,avg,5,0.125,0.110552763819095,1,1,3.6613,-0.7279,36.7143,29.3805,1.6764
polynomial,3,1.5,0.8,loocv,avg,5,0.105,0.105527638190955,0.6065,1,3.9938,-0.9681,36.5364,52.0785,1.7545
polynomial,3,1.5,0.9,loocv,avg,5,0.08,0.08,1,1,3.5263,-0.8272,82.1223,41.4038,1.9078
polynomial,3,1.5,1,loocv,avg,5,0.09,0.085427135678392,1,1,3.5742,-0.7448,30.5328,133.1493,1.6829
polynomial,3,1.5,0,loocv,exp,5,0.085,0.085,1.6487,1,3.8201,-1.0355,76.7956,166.1964,2.1416
polynomial,3,1.5,0.05,loocv,exp,5,0.12,0.116161616161616,1.6487,1,4.0218,-1.0137,102.6675,58.682,1.8379
polynomial,3,1.5,0.1,loocv,exp,5,0.045,0.04,0.8033,1,3.856,-1.2226,97.293,46.4427,2.0792
polynomial,3,1.5,0.15,loocv,exp,5,0.095,0.1,1.6487,1,2.9741,-0.7406,30.4001,31.9601,1.698
polynomial,3,1.5,0.2,loocv,exp,5,0.05,0.0452261306532663,0.6065,1,4.4945,-0.6552,28.5251,58.6197,1.4509
polynomial,3,1.5,0.25,loocv,exp,5,0.095,0.075,1,1,3.9988,-0.9431,43.2139,49.0904,1.7554
polynomial,3,1.5,0.3,loocv,exp,5,0.05,0.05,1,1,4.0817,-0.6712,28.1256,73.3798,1.6106
polynomial,3,1.5,0.4,loocv,exp,5,0.095,0.115,2.1835,1,3.6722,-0.8443,47.7973,142.1004,1.8131
polynomial,3,1.5,0.5,loocv,exp,5,0.09,0.085427135678392,1.6487,1,3.4797,-0.6774,26.9487,38.7721,1.8124
polynomial,3,1.5,0.6,loocv,exp,5,0.09,0.105,1.6487,1,3.3843,-1.1326,105.7073,42.8051,2.0468
polynomial,3,1.5,0.7,loocv,exp,5,0.09,0.09,1,1,3.89,-0.8849,30.3065,180.8221,1.9259
polynomial,3,1.5,0.8,loocv,exp,5,0.1,0.085,1,1,3.5202,-0.6621,88.9995,66.7502,1.5408
polynomial,3,1.5,0.9,loocv,exp,5,0.05,0.055,2.7183,1,3.6223,-0.8381,47.1013,71.6478,1.7747
polynomial,3,1.5,1,loocv,exp,5,0.11,0.085427135678392,0.6065,1,3.8531,-1.073,58.3644,50.3029,1.9146
polynomial,3,1.5,0,loocv,erm,5,0.085,0.100502512562814,1,1,3.4538,-0.7092,33.834,30.1082,1.7314
polynomial,3,1.5,0.05,loocv,erm,5,0.1,0.1,1,1,4.2243,-0.6299,46.0065,32.9034,1.6528
polynomial,3,1.5,0.1,loocv,erm,5,0.06,0.0653266331658292,0.6065,1,4.2534,-0.5844,24.9551,102.7485,1.4792
polynomial,3,1.5,0.15,loocv,erm,5,0.065,0.065,0.6065,1,4.2657,-0.6341,131.97,47.8865,1.5253
polynomial,3,1.5,0.2,loocv,erm,5,0.08,0.0753768844221105,1,1,5.0201,-0.6878,29.423,36.8709,1.6357
polynomial,3,1.5,0.25,loocv,erm,5,0.075,0.0909090909090909,1,1,4.7579,-0.5522,73.2005,36.2677,1.5393
polynomial,3,1.5,0.3,loocv,erm,5,0.07,0.065,0.6065,1,4.0499,-0.9215,53.3888,50.3956,1.7304
polynomial,3,1.5,0.4,loocv,erm,5,0.065,0.075,1,1,3.7219,-0.5633,56.1597,36.7582,1.4373
polynomial,3,1.5,0.5,loocv,erm,5,0.08,0.075,1,1,3.2923,-0.7633,39.0241,41.7153,1.7964
polynomial,3,1.5,0.6,loocv,erm,5,0.09,0.085,1,1,3.9414,-1.0679,48.4767,336.1817,1.8631
polynomial,3,1.5,0.7,loocv,erm,5,0.1,0.0954773869346734,1,1,3.8961,-0.8997,82.6113,32.8442,1.7141
polynomial,3,1.5,0.8,loocv,erm,5,0.11,0.08,1,1,3.1797,-0.5547,23.4321,28.0826,1.3823
polynomial,3,1.5,0.9,loocv,erm,5,0.1,0.100502512562814,0.6065,1,3.8938,-0.7142,47.7637,56.6619,1.7593
polynomial,3,1.5,1,loocv,erm,5,0.095,0.0964467005076142,1,1,5.3339,-0.7246,23.4117,139.368,1.5207
rbf,1,0.5,0,AIC,avg,2,0.075,0.085,148.4132,1,3.8052,-0.6907,43.2849,67.9804,1.5141
rbf,1,0.5,0.05,AIC,avg,2,0.055,0.065,148.4132,1,3.8595,-0.9956,44.4398,103.131,1.9756
rbf,1,0.5,0.1,AIC,avg,2,0.055,0.055,148.4132,1,3.7653,-0.8835,251.2552,112.5145,1.572
rbf,1,0.5,0.15,AIC,avg,2,0.085,0.085,148.4132,1,3.8795,-0.7537,35.6312,64.2115,1.4133
rbf,1,0.5,0.2,AIC,avg,2,0.08,0.085,148.4132,1,3.836,-0.7577,35.8068,103.3724,1.5942
rbf,1,0.5,0.25,AIC,avg,2,0.075,0.085,148.4132,1,3.9694,-0.6212,31.7265,48.703,1.4508
rbf,1,0.5,0.3,AIC,avg,2,0.09,0.085,76.4474,1,3.8427,-0.737,42.1799,147.1548,1.4767
rbf,1,0.5,0.4,AIC,avg,2,0.075,0.09,148.4132,1,3.6598,-0.706,5886.3239,646.7487,1.5195
rbf,1,0.5,0.5,AIC,avg,2,0.07,0.055,148.4132,1,4.0601,-0.7631,34.1978,94.3774,1.2645
rbf,1,0.5,0.6,AIC,avg,2,0.055,0.065,77.9011,1,4.2724,-0.736,77.4326,84.8246,1.2828
rbf,1,0.5,0.7,AIC,avg,2,0.095,0.095,4.4817,1,3.9662,-0.8864,54.9297,130.9379,1.4491
rbf,1,0.5,0.8,AIC,avg,2,0.075,0.08,1.3244,1,4.1767,-0.8229,46.4677,50.3894,1.8167
rbf,1,0.5,0.9,AIC,avg,2,0.085,0.085,148.4132,1,4.2126,-0.9206,56.1355,60.7757,1.4224
rbf,1,0.5,1,AIC,avg,2,0.06,0.065,2.1835,1,3.685,-0.7425,27.912,59.2849,1.4377
rbf,1,0.5,0,AIC,exp,2,0.1,0.105,84.2493,1,4.057,-0.9018,42.86,42.8985,1.5312
rbf,1,0.5,0.05,AIC,exp,2,0.1,0.1,148.4132,1,3.608,-0.7907,39.1034,45.0072,1.5758
rbf,1,0.5,0.1,AIC,exp,2,0.085,0.08,148.4132,1,3.8358,-0.8393,39.3019,40.1834,1.7009
rbf,1,0.5,0.15,AIC,exp,2,0.095,0.095,5.9354,1,4.1523,-0.6803,68.387,63.2751,1.5747
rbf,1,0.5,0.2,AIC,exp,2,0.045,0.055,148.4132,1,3.7537,-0.6464,322.2935,71.3337,1.5581
rbf,1,0.5,0.25,AIC,exp,2,0.1,0.105,148.4132,1,4.4311,-0.6379,38.6351,47.4908,1.465
rbf,1,0.5,0.3,AIC,exp,2,0.035,0.03,148.4132,1,3.7066,-0.6049,33.0484,40.2149,1.5607
rbf,1,0.5,0.4,AIC,exp,2,0.075,0.07,148.4132,1,4.4601,-0.9632,66.0986,1041.277,1.616
rbf,1,0.5,0.5,AIC,exp,2,0.085,0.08,2.7183,1,4.3409,-0.3846,31.625,51.8551,1.2649
rbf,1,0.5,0.6,AIC,exp,2,0.06,0.07,148.4132,1,3.018,-1.0859,117.8054,101.4394,1.6944
rbf,1,0.5,0.7,AIC,exp,2,0.07,0.07,80.2978,1,3.4369,-0.8973,121.1791,178.9582,1.528
rbf,1,0.5,0.8,AIC,exp,2,0.085,0.095,148.4132,1,3.6924,-0.7686,48.3674,51.8923,1.6892
rbf,1,0.5,0.9,AIC,exp,2,0.105,0.1,2.1835,1,4.4107,-0.7836,32.5841,38.7537,1.4942
rbf,1,0.5,1,AIC,exp,2,0.07,0.06,148.4132,1,4.335,-1.1123,63.9124,114.3498,1.62
rbf,1,0.5,0,AIC,erm,2,0.095,0.1,148.4132,1,2.6274,-0.9194,57.8243,43.7271,1.6988
rbf,1,0.5,0.05,AIC,erm,2,0.065,0.07,148.4132,1,2.7455,-0.8331,61.5821,58.0796,1.5551
rbf,1,0.5,0.1,AIC,erm,2,0.085,0.08,148.4132,1,2.8711,-0.5963,38.7564,74.4265,1.5952
rbf,1,0.5,0.15,AIC,erm,2,0.105,0.095,148.4132,1,2.7142,-0.7082,32.3661,41.6273,1.5706
rbf,1,0.5,0.2,AIC,erm,2,0.045,0.045,148.4132,1,2.7384,-0.7389,3352.4218,707.7879,1.5311
rbf,1,0.5,0.25,AIC,erm,2,0.07,0.065,148.4132,1,2.6591,-0.5557,26.2175,48.9615,1.5083
rbf,1,0.5,0.3,AIC,erm,2,0.07,0.07,148.4132,1,2.7957,-0.5639,27.0643,733.2819,1.432
rbf,1,0.5,0.4,AIC,erm,2,0.06,0.07,5.9354,1,2.8205,-0.6757,34.1211,61.5018,1.659
rbf,1,0.5,0.5,AIC,erm,2,0.085,0.075,148.4132,1,2.6808,-0.5915,58.9601,147.1767,1.5628
rbf,1,0.5,0.6,AIC,erm,2,0.09,0.07,148.4132,1,2.3447,-0.7418,27.6361,47.2433,1.6855
rbf,1,0.5,0.7,AIC,erm,2,0.115,0.11,148.4132,1,2.7506,-0.5754,26.4802,37.9381,1.5735
rbf,1,0.5,0.8,AIC,erm,2,0.09,0.08,3.6,1,3.0767,-0.6315,34.3781,84.6325,1.5043
rbf,1,0.5,0.9,AIC,erm,2,0.075,0.08,148.4132,1,2.7973,-0.551,27.9559,43.0926,1.469
rbf,1,0.5,1,AIC,erm,2,0.07,0.06,148.4132,1,2.8722,-0.8349,44.6207,69.5332,1.799
rbf,1,0.5,0,BIC,avg,2,0.11,0.105,148.4132,1,1.7716,-0.7397,57.8961,49.935,1.7688
rbf,1,0.5,0.05,BIC,avg,2,0.04,0.04,148.4132,1,1.4574,-0.9389,47.573,105.3449,2.0297
rbf,1,0.5,0.1,BIC,avg,2,0.075,0.08,148.4132,1,1.5558,-0.8458,39.0189,47.732,1.889
rbf,1,0.5,0.15,BIC,avg,2,0.08,0.07,148.4132,1,1.4813,-0.4879,31.3815,34.2114,1.8012
rbf,1,0.5,0.2,BIC,avg,2,0.105,0.09,148.4132,1,1.9451,-0.7978,28.5936,51.471,1.5927
rbf,1,0.5,0.25,BIC,avg,2,0.125,0.11,148.4132,1,1.8844,-0.907,60.2794,101.8117,1.8628
rbf,1,0.5,0.3,BIC,avg,2,0.06,0.08,148.4132,1,1.3476,-0.8275,28.1202,84.9814,1.7445
rbf,1,0.5,0.4,BIC,avg,2,0.075,0.075,148.4132,1,1.5104,-0.5901,41.1307,1088.3931,1.6593
rbf,1,0.5,0.5,BIC,avg,2,0.09,0.085,148.4132,1,1.369,-0.8241,51.3747,44.4789,1.7632
rbf,1,0.5,0.6,BIC,avg,2,0.07,0.075,148.4132,1,1.5064,-0.8282,36.8565,50.675,1.7905
rbf,1,0.5,0.7,BIC,avg,2,0.065,0.06,148.4132,1,1.488,-0.5675,22.8225,32.659,1.6236
rbf,1,0.5,0.8,BIC,avg,2,0.075,0.06,148.4132,1,1.4966,-0.9587,57.9118,125.0237,2.0942
rbf,1,0.5,0.9,BIC,avg,2,0.08,0.08,148.4132,1,1.4308,-0.701,35.2212,40.8829,1.8073
rbf,1,0.5,1,BIC,avg,2,0.06,0.055,148.4132,1,1.2886,-0.7394,31.6956,31.8685,1.8372
rbf,1,0.5,0,BIC,exp,2,0.04,0.04,148.4132,1,1.4513,-0.5959,27.6361,56.7653,1.6527
rbf,1,0.5,0.05,BIC,exp,2,0.065,0.07,148.4132,1,1.3258,-0.8328,28.4882,116.1381,1.8515
rbf,1,0.5,0.1,BIC,exp,2,0.075,0.07,148.4132,1,1.3656,-0.8806,32.3769,59.0408,1.7751
rbf,1,0.5,0.15,BIC,exp,2,0.08,0.085,148.4132,1,1.6317,-0.6506,31.9617,33.4082,1.6959
rbf,1,0.5,0.2,BIC,exp,2,0.075,0.07,148.4132,1,1.3467,-0.976,75.8486,46.6049,2.1777
rbf,1,0.5,0.25,BIC,exp,2,0.085,0.08,148.4132,1,1.482,-0.7351,40.191,50.3131,1.7183
rbf,1,0.5,0.3,BIC,exp,2,0.06,0.055,148.4132,1,1.4251,-0.665,26.4436,32.6094,1.7522
rbf,1,0.5,0.4,BIC,exp,2,0.06,0.065,148.4132,1,1.5289,-1.0036,105.1434,79.6547,1.8888
rbf,1,0.5,0.5,BIC,exp,2,0.07,0.045,148.4132,1,1.3198,-0.6022,53.2042,28.2244,1.8237
rbf,1,0.5,0.6,BIC,exp,2,0.095,0.08,148.4132,1,1.4458,-0.8521,38.5605,39.1576,1.8587
rbf,1,0.5,0.7,BIC,exp,2,0.09,0.09,148.4132,1,1.9602,-0.6346,44.3391,51.2096,1.8003
rbf,1,0.5,0.8,BIC,exp,2,0.065,0.06,148.4132,1,1.6463,-0.8837,59.0294,32.3671,1.8175
rbf,1,0.5,0.9,BIC,exp,2,0.105,0.105,148.4132,1,2.0385,-1.0515,66.2785,202.0691,1.8828
rbf,1,0.5,1,BIC,exp,2,0.065,0.065,148.4132,1,1.6389,-0.6266,55.3215,106.0584,1.7025
rbf,1,0.5,0,BIC,erm,2,0.08,0.075,148.4132,1,1.2664,-0.7748,41.1813,47.3117,1.9073
rbf,1,0.5,0.05,BIC,erm,2,0.12,0.12,148.4132,1,1.4762,-0.8175,34.1467,120.7142,1.964
rbf,1,0.5,0.1,BIC,erm,2,0.09,0.095,148.4132,1,1.7289,-0.6611,51.3743,42.9874,1.7867
