method p l int.effect mode strategy n power
matern_2.5 2 1 0.2 GCVc average 100 0.49
matern_2.5 2 1 0.2 GCVc erm 100 0.53
matern_2.5 2 1 0.2 gmpml exp 100 0.525
matern_2.5 2 1 0.2 gmpml average 100 0.55
matern_2.5 2 1 0.2 gmpml erm 100 0.695
matern_2.5 2 1 0.2 loocv exp 100 0.42
matern_2.5 2 1 0.2 loocv average 100 0.415
matern_2.5 2 1 0.2 loocv erm 100 0.44
matern_2.5 2 1 0.3 AICc exp 100 0.55
matern_2.5 2 1 0.3 AICc average 100 0.51
matern_2.5 2 1 0.3 AICc erm 100 0.565
matern_2.5 2 1 0.3 GCVc exp 100 0.51
matern_2.5 2 1 0.3 GCVc average 100 0.575
matern_2.5 2 1 0.3 GCVc erm 100 0.495
matern_2.5 2 1 0.3 gmpml exp 100 0.58
matern_2.5 2 1 0.3 gmpml average 100 0.54
matern_2.5 2 1 0.3 gmpml erm 100 0.59
