V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16
polynomial,3,1.5,0,GCVc,exp,2,0.045,0.035,9e-04,1,17.7094,13.6244,0.009,0.7512,0.0141
polynomial,3,1.5,0.05,GCVc,exp,2,0.185,0.185,9e-04,1,17.6522,13.5409,0.0094,0.7855,0.014
polynomial,3,1.5,0.1,GCVc,exp,2,0.565,0.545,9e-04,1,17.5339,13.33,0.0105,0.7188,0.0166
polynomial,3,1.5,0.15,GCVc,exp,2,0.63,0.625,9e-04,1,17.3638,13.0555,0.0122,0.7225,0.02
polynomial,3,1.5,0.2,GCVc,exp,2,0.755,0.755,9e-04,1,17.2616,12.828,0.0139,0.7682,0.0231
polynomial,3,1.5,0.25,GCVc,exp,2,0.855,0.85,0.0015,1,17.0272,12.5454,0.0161,0.7281,0.0295
polynomial,3,1.5,0.3,GCVc,exp,2,0.845,0.835,0.0015,1,16.4213,12.2454,0.0192,0.661,0.0492
polynomial,3,1.5,0.4,GCVc,exp,2,0.945,0.925,9e-04,1,16.5098,11.88,0.0232,1.7269,0.0688
polynomial,3,1.5,0.5,GCVc,exp,2,0.895,0.895,9e-04,1,16.0261,11.4682,0.029,0.6075,0.108
polynomial,3,1.5,0.6,GCVc,exp,2,0.92,0.925,6e-04,1,15.9729,11.1991,0.0337,0.5967,0.1539
polynomial,3,1.5,0.7,GCVc,exp,2,0.925,0.935,6e-04,1,15.9873,10.9808,0.0378,0.5682,0.1716
polynomial,3,1.5,0.8,GCVc,exp,2,0.955,0.96,6e-04,1,15.2016,10.6441,0.0449,0.5252,0.2272
polynomial,3,1.5,0.9,GCVc,exp,2,0.945,0.94,3e-04,1,15.1176,10.5768,0.0478,0.6675,0.2465
polynomial,3,1.5,1,GCVc,exp,2,0.965,0.97,3e-04,1,15.011,10.4142,0.0526,0.736,0.2781
polynomial,3,1.5,0,GCVc,erm,2,0.07,0.07,9e-04,1,17.87,13.6336,0.009,1.2763,0.014
polynomial,3,1.5,0.05,GCVc,erm,2,0.2,0.195,9e-04,1,17.894,13.5285,0.0095,0.8893,0.0152
polynomial,3,1.5,0.1,GCVc,erm,2,0.465,0.45,9e-04,1,17.7981,13.3058,0.0106,0.7497,0.0169
polynomial,3,1.5,0.15,GCVc,erm,2,0.74,0.735,9e-04,1,17.7976,13.0437,0.0122,0.7695,0.02
polynomial,3,1.5,0.2,GCVc,erm,2,0.795,0.79,9e-04,1,17.7328,12.7453,0.0143,0.6581,0.0274
polynomial,3,1.5,0.25,GCVc,erm,2,0.82,0.8,9e-04,1,17.5744,12.5196,0.0162,0.6771,0.0314
polynomial,3,1.5,0.3,GCVc,erm,2,0.83,0.825,9e-04,1,17.5032,12.3228,0.0182,0.6493,0.0421
polynomial,3,1.5,0.4,GCVc,erm,2,0.885,0.885,9e-04,1,17.1002,11.9599,0.0223,0.591,0.0617
polynomial,3,1.5,0.5,GCVc,erm,2,0.925,0.92,9e-04,1,16.1893,11.4462,0.0295,0.5704,0.1077
polynomial,3,1.5,0.6,GCVc,erm,2,0.93,0.92,9e-04,1,15.9678,11.2416,0.033,2.1324,0.1313
polynomial,3,1.5,0.7,GCVc,erm,2,0.93,0.925,0.0015,1,14.2775,10.8212,0.042,0.4562,0.2132
polynomial,3,1.5,0.8,GCVc,erm,2,0.945,0.945,0.0015,1,13.1616,10.5763,0.0484,0.421,0.268
polynomial,3,1.5,0.9,GCVc,erm,2,0.945,0.94,0.0015,1,12.7201,10.388,0.054,0.4869,0.3087
polynomial,3,1.5,1,GCVc,erm,2,0.95,0.955,0.0015,1,12.2145,10.2423,0.0597,0.4789,0.3592
polynomial,3,1.5,0,gmpml,avg,2,0.055,0.035,0,1,18.7782,13.612,0.009,0.3937,0.0315
polynomial,3,1.5,0.05,gmpml,avg,2,0.195,0.175,0,1,18.7673,13.5415,0.0093,0.3191,0.0324
polynomial,3,1.5,0.1,gmpml,avg,2,0.49,0.475,1e-04,1,18.7043,13.2883,0.0106,0.3326,0.0357
polynomial,3,1.5,0.15,gmpml,avg,2,0.72,0.705,1e-04,1,18.6337,13.0413,0.0121,0.3669,0.0403
polynomial,3,1.5,0.2,gmpml,avg,2,0.785,0.775,1e-04,1,18.4886,12.7934,0.0138,0.3268,0.0486
polynomial,3,1.5,0.25,gmpml,avg,2,0.845,0.845,2e-04,1,18.3112,12.5213,0.016,0.336,0.0549
polynomial,3,1.5,0.3,gmpml,avg,2,0.88,0.87,3e-04,1,18.0652,12.2833,0.0183,0.3421,0.0617
polynomial,3,1.5,0.4,gmpml,avg,2,0.885,0.885,6e-04,1,17.5013,11.8108,0.0235,0.3393,0.0788
polynomial,3,1.5,0.5,gmpml,avg,2,0.91,0.91,9e-04,1,17.0152,11.5134,0.0279,0.4204,0.0979
polynomial,3,1.5,0.6,gmpml,avg,2,0.935,0.92,0.0015,1,16.1438,11.1082,0.0346,0.3553,0.1154
polynomial,3,1.5,0.7,gmpml,avg,2,0.95,0.955,0.0015,1,15.9598,10.9136,0.0386,0.3925,0.1236
polynomial,3,1.5,0.8,gmpml,avg,2,0.955,0.95,0.002,1,15.5398,10.6752,0.0437,0.3881,0.1354
polynomial,3,1.5,0.9,gmpml,avg,2,0.955,0.945,0.0025,1,14.8232,10.3566,0.0517,0.4102,0.1587
polynomial,3,1.5,1,gmpml,avg,2,0.945,0.94,0.0033,1,14.8713,10.3175,0.0534,0.399,0.1697
polynomial,3,1.5,0,gmpml,exp,2,0.065,0.065,3e-04,1,18.394,13.6081,0.009,0.73,0.0142
polynomial,3,1.5,0.05,gmpml,exp,2,0.175,0.18,3e-04,1,18.3215,13.5325,0.0094,0.7964,0.0139
polynomial,3,1.5,0.1,gmpml,exp,2,0.5,0.505,6e-04,1,18.1693,13.3122,0.0105,0.7518,0.0168
polynomial,3,1.5,0.15,gmpml,exp,2,0.76,0.745,6e-04,1,18.0025,13.0373,0.0122,0.76,0.0197
polynomial,3,1.5,0.2,gmpml,exp,2,0.795,0.79,6e-04,1,17.7295,12.8229,0.0138,0.7531,0.0251
polynomial,3,1.5,0.25,gmpml,exp,2,0.8,0.79,9e-04,1,17.4679,12.5678,0.0159,0.7202,0.0302
polynomial,3,1.5,0.3,gmpml,exp,2,0.825,0.82,9e-04,1,17.1679,12.3399,0.0182,0.6675,0.0429
polynomial,3,1.5,0.4,gmpml,exp,2,0.89,0.895,0.0015,1,15.8769,11.9027,0.0235,0.6088,0.0843
polynomial,3,1.5,0.5,gmpml,exp,2,0.915,0.915,0.0015,1,15.164,11.4571,0.03,0.5524,0.1319
polynomial,3,1.5,0.6,gmpml,exp,2,0.885,0.875,0.0015,1,14.3554,11.1663,0.0355,0.5774,0.167
polynomial,3,1.5,0.7,gmpml,exp,2,0.935,0.935,0.0025,1,13.6953,10.8511,0.0417,0.4767,0.2138
polynomial,3,1.5,0.8,gmpml,exp,2,0.955,0.945,0.0025,1,12.9787,10.5805,0.0478,0.4927,0.252
polynomial,3,1.5,0.9,gmpml,exp,2,0.935,0.935,0.0041,1,12.0996,10.3777,0.0543,0.4813,0.313
polynomial,3,1.5,1,gmpml,exp,2,0.915,0.905,0.0041,1,11.5629,10.172,0.0603,0.5581,0.3662
polynomial,3,1.5,0,gmpml,erm,2,0.06,0.055,3e-04,1,18.5042,13.6312,0.0089,0.7258,0.0144
polynomial,3,1.5,0.05,gmpml,erm,2,0.15,0.14,3e-04,1,18.4901,13.5299,0.0094,0.702,0.0154
polynomial,3,1.5,0.1,gmpml,erm,2,0.49,0.465,3e-04,1,18.453,13.3171,0.0105,0.6966,0.0176
polynomial,3,1.5,0.15,gmpml,erm,2,0.69,0.64,6e-04,1,18.368,13.0409,0.0121,0.8345,0.0202
polynomial,3,1.5,0.2,gmpml,erm,2,0.775,0.745,6e-04,1,18.1405,12.7892,0.014,0.6741,0.0268
polynomial,3,1.5,0.25,gmpml,erm,2,0.81,0.81,6e-04,1,17.941,12.5784,0.0157,0.6576,0.033
polynomial,3,1.5,0.3,gmpml,erm,2,0.845,0.84,6e-04,1,17.7639,12.256,0.0186,0.6265,0.042
polynomial,3,1.5,0.4,gmpml,erm,2,0.885,0.865,9e-04,1,16.7629,11.8253,0.0238,0.5545,0.078
polynomial,3,1.5,0.5,gmpml,erm,2,0.915,0.92,0.0012,1,15.8207,11.4494,0.0294,0.5111,0.115
polynomial,3,1.5,0.6,gmpml,erm,2,0.895,0.895,0.0015,1,14.5939,11.1157,0.0358,0.4841,0.1794
polynomial,3,1.5,0.7,gmpml,erm,2,0.9,0.9,0.0025,1,13.8241,10.9275,0.0412,0.4743,0.2148
polynomial,3,1.5,0.8,gmpml,erm,2,0.955,0.94,0.0025,1,13.003,10.5273,0.0495,0.4971,0.2714
polynomial,3,1.5,0.9,gmpml,erm,2,0.945,0.935,0.0041,1,11.8287,10.2938,0.0562,0.3978,0.3387
polynomial,3,1.5,1,gmpml,erm,2,0.935,0.935,0.0041,1,11.3566,10.2133,0.0601,0.4312,0.3568
polynomial,3,1.5,0,loocv,avg,3,0.045,0.085,1e-04,1,60.9941,13.204,0.0053,0.1831,0.0307
polynomial,3,1.5,0.05,loocv,avg,3,0.075,0.045,1e-04,1,60.8919,13.1995,0.0053,0.1696,0.0339
polynomial,3,1.5,0.1,loocv,avg,3,0.18,0.14,1e-04,1,60.0206,13.1594,0.0055,0.1705,0.0351
polynomial,3,1.5,0.15,loocv,avg,3,0.39,0.295,1e-04,1,58.457,13.0164,0.0062,0.1779,0.0375
polynomial,3,1.5,0.2,loocv,avg,3,0.53,0.42,1e-04,1,57.7837,12.9286,0.0067,0.1836,0.0404
polynomial,3,1.5,0.25,loocv,avg,3,0.61,0.5,1e-04,1,55.3295,12.7393,0.0082,0.1788,0.0514
polynomial,3,1.5,0.3,loocv,avg,3,0.72,0.595,2e-04,1,54.5729,12.5936,0.0092,0.1846,0.0592
polynomial,3,1.5,0.4,loocv,avg,3,0.825,0.675,3e-04,1,49.9343,12.2218,0.013,0.1863,0.0863
polynomial,3,1.5,0.5,loocv,avg,3,0.9,0.735,6e-04,1,45.8671,11.8377,0.0177,0.1855,0.1312
polynomial,3,1.5,0.6,loocv,avg,3,0.9,0.79,9e-04,1,44.1254,11.4828,0.0223,0.1882,0.1576
polynomial,3,1.5,0.7,loocv,avg,3,0.86,0.755,0.0025,1,40.3094,11.1874,0.029,0.1835,0.2411
polynomial,3,1.5,0.8,loocv,avg,3,0.93,0.79,0.0025,1,40.1227,10.991,0.0326,0.1834,0.276
polynomial,3,1.5,0.9,loocv,avg,3,0.93,0.825,0.0025,1,38.1422,10.7783,0.0394,0.1874,0.3624
polynomial,3,1.5,1,loocv,avg,3,0.89,NA,0.0025,1,36.4235,NaN,0.0413,0.1944,0.3468
polynomial,3,1.5,0,loocv,exp,3,0.145,0.11,0,1,28.4327,13.3164,0.0092,0.0614,0.1686
polynomial,3,1.5,0.05,loocv,exp,3,0.205,0.17,0,1,28.29,13.2984,0.0093,0.0666,0.1571
polynomial,3,1.5,0.1,loocv,exp,3,0.395,0.31,0,1,28.7206,13.2119,0.0096,0.0658,0.1701
polynomial,3,1.5,0.15,loocv,exp,3,0.565,0.475,0,1,28.2314,13.0426,0.0106,0.0688,0.1729
polynomial,3,1.5,0.2,loocv,exp,3,0.635,0.6,0,1,29.989,12.8283,0.0117,0.0764,0.182
polynomial,3,1.5,0.25,loocv,exp,3,0.725,0.695,1e-04,1,29.8734,12.654,0.013,0.0835,0.1816
polynomial,3,1.5,0.3,loocv,exp,3,0.81,0.71,1e-04,1,31.285,12.4819,0.0141,0.0928,0.1864
polynomial,3,1.5,0.4,loocv,exp,3,0.86,0.8,1e-04,1,32.932,12.1296,0.017,0.1113,0.1897
polynomial,3,1.5,0.5,loocv,exp,3,0.895,0.82,2e-04,1,32.8522,11.8009,0.0211,0.1259,0.2241
polynomial,3,1.5,0.6,loocv,exp,3,0.915,0.87,6e-04,1,29.5419,11.4435,0.0269,0.131,0.2672
polynomial,3,1.5,0.7,loocv,exp,3,0.925,0.835,9e-04,1,32.6744,11.2486,0.0302,0.155,0.2927
polynomial,3,1.5,0.8,loocv,exp,3,0.965,0.865,9e-04,1,33.1179,10.941,0.0362,0.1646,0.3541
polynomial,3,1.5,0.9,loocv,exp,3,0.94,0.85,0.002,1,29.0248,10.7327,0.0418,0.1606,0.3904
polynomial,3,1.5,1,loocv,exp,3,0.905,0.835,0.0041,1,29.3845,10.5324,0.0465,0.1816,0.4166
polynomial,3,1.5,0,loocv,erm,3,0.105,0.08,0,1,28.5076,13.3464,0.009,0.0646,0.1576
polynomial,3,1.5,0.05,loocv,erm,3,0.23,0.215,0,1,28.5567,13.2884,0.0093,0.0621,0.1684
polynomial,3,1.5,0.1,loocv,erm,3,0.395,0.325,0,1,28.2425,13.1756,0.0099,0.064,0.1719
polynomial,3,1.5,0.15,loocv,erm,3,0.62,0.575,0,1,28.789,13.0269,0.0107,0.0695,0.1816
polynomial,3,1.5,0.2,loocv,erm,3,0.685,0.595,0,1,29.589,12.9049,0.0112,0.0766,0.169
polynomial,3,1.5,0.25,loocv,erm,3,0.725,0.65,0,1,30.2632,12.6883,0.0127,0.0836,0.1865
polynomial,3,1.5,0.3,loocv,erm,3,0.765,0.695,1e-04,1,31.6861,12.5893,0.0131,0.0973,0.1694
polynomial,3,1.5,0.4,loocv,erm,3,0.835,0.795,2e-04,1,32.0609,12.117,0.0177,0.1106,0.2273
polynomial,3,1.5,0.5,loocv,erm,3,0.835,0.79,2e-04,1,32.4818,11.8446,0.0209,0.125,0.2395
polynomial,3,1.5,0.6,loocv,erm,3,0.895,0.825,3e-04,1,33.599,11.5696,0.0239,0.1471,0.2393
polynomial,3,1.5,0.7,loocv,erm,3,0.915,0.83,4e-04,1,33.1572,11.269,0.0293,0.1495,0.3101
polynomial,3,1.5,0.8,loocv,erm,3,0.88,0.785,6e-04,1,30.2937,10.9867,0.0367,0.1578,0.3799
polynomial,3,1.5,0.9,loocv,erm,3,0.91,0.795,9e-04,1,32.8137,10.8482,0.0376,0.1856,0.3359
polynomial,3,1.5,1,loocv,erm,3,0.935,0.89,0.0025,1,29.8324,10.5667,0.0458,0.1826,0.4456
polynomial,3,1.5,0,AICc,avg,3,0.315,0.075,9e-04,1,41.032,13.0253,0.0087,0.161,0.058
polynomial,3,1.5,0.05,AICc,avg,3,0.42,0.11,9e-04,1,40.5961,12.9732,0.009,0.1574,0.0618
polynomial,3,1.5,0.1,AICc,avg,3,0.49,0.24,9e-04,1,40.7137,12.9244,0.0092,0.1618,0.0618
polynomial,3,1.5,0.15,AICc,avg,3,0.575,0.305,9e-04,1,40.7457,12.8593,0.0096,0.168,0.0618
polynomial,3,1.5,0.2,AICc,avg,3,0.66,0.475,9e-04,1,40.834,12.6935,0.0104,0.1666,0.0671
polynomial,3,1.5,0.25,AICc,avg,3,0.72,0.56,9e-04,1,40.4704,12.5833,0.0111,0.1631,0.0729
polynomial,3,1.5,0.3,AICc,avg,3,0.815,0.64,9e-04,1,40.882,12.4555,0.0119,0.1711,0.0746
polynomial,3,1.5,0.4,AICc,avg,3,0.88,0.73,9e-04,1,40.3701,12.1484,0.0143,0.1805,0.0862
polynomial,3,1.5,0.5,AICc,avg,3,0.895,0.795,9e-04,1,40.3423,11.9792,0.0156,0.1859,0.0885
polynomial,3,1.5,0.6,AICc,avg,3,0.92,0.855,9e-04,1,41.1202,11.7462,0.0177,0.2016,0.0975
polynomial,3,1.5,0.7,AICc,avg,3,0.945,0.845,9e-04,1,40.7604,11.4962,0.0205,0.2054,0.1098
polynomial,3,1.5,0.8,AICc,avg,3,0.94,0.805,9e-04,1,40.4654,11.3533,0.0225,0.2209,0.1212
polynomial,3,1.5,0.9,AICc,avg,3,0.95,0.83,9e-04,1,41.1927,11.2039,0.0239,0.2325,0.1196
polynomial,3,1.5,1,AICc,avg,3,0.945,0.865,9e-04,1,40.9793,11.0181,0.0264,0.2478,0.1291
polynomial,3,1.5,0,AICc,exp,3,0.11,0.09,0,1,27.6883,13.3522,0.0091,0.0643,0.1634
polynomial,3,1.5,0.05,AICc,exp,3,0.185,0.14,0,1,27.6685,13.2935,0.0094,0.0627,0.1737
polynomial,3,1.5,0.1,AICc,exp,3,0.4,0.365,0,1,27.9349,13.2189,0.0097,0.0658,0.1648
polynomial,3,1.5,0.15,AICc,exp,3,0.6,0.56,0,1,28.5886,13.0423,0.0105,0.0697,0.1729
polynomial,3,1.5,0.2,AICc,exp,3,0.665,0.58,0,1,29.2562,12.9226,0.0111,0.0759,0.1701
polynomial,3,1.5,0.25,AICc,exp,3,0.76,0.685,0,1,30.5935,12.75,0.012,0.0845,0.1629
polynomial,3,1.5,0.3,AICc,exp,3,0.8,0.715,0,1,32.0237,12.6194,0.0126,0.0962,0.1569
polynomial,3,1.5,0.4,AICc,exp,3,0.86,0.79,2e-04,1,35.0471,12.234,0.0147,0.1366,0.1342
polynomial,3,1.5,0.5,AICc,exp,3,0.885,0.8,3e-04,1,36.9799,12.0312,0.0159,0.1596,0.1205
polynomial,3,1.5,0.6,AICc,exp,3,0.91,0.845,6e-04,1,36.1971,11.6323,0.0204,0.1773,0.14
polynomial,3,1.5,0.7,AICc,exp,3,0.945,0.865,9e-04,1,37.8886,11.5033,0.0212,0.2105,0.1229
polynomial,3,1.5,0.8,AICc,exp,3,0.915,0.87,9e-04,1,37.6842,11.3339,0.0239,0.2278,0.1238
polynomial,3,1.5,0.9,AICc,exp,3,0.96,0.935,0.0015,1,37.7505,11.0011,0.0286,0.2537,0.1302
polynomial,3,1.5,1,AICc,exp,3,0.92,0.875,0.0015,1,38.4246,10.9276,0.0296,0.2621,0.134
polynomial,3,1.5,0,AICc,erm,3,0.115,0.09,0,1,27.8157,13.3439,0.0091,0.0624,0.168
polynomial,3,1.5,0.05,AICc,erm,3,0.165,0.145,0,1,27.8092,13.3009,0.0093,0.0624,0.1706
polynomial,3,1.5,0.1,AICc,erm,3,0.415,0.39,0,1,27.9502,13.2041,0.0098,0.062,0.1779
polynomial,3,1.5,0.15,AICc,erm,3,0.595,0.54,0,1,28.3014,13.0462,0.0106,0.0696,0.1683
polynomial,3,1.5,0.2,AICc,erm,3,0.69,0.655,0,1,28.8958,12.8985,0.0113,0.0745,0.171
polynomial,3,1.5,0.25,AICc,erm,3,0.765,0.705,0,1,30.293,12.7441,0.012,0.0859,0.1648
polynomial,3,1.5,0.3,AICc,erm,3,0.74,0.67,1e-04,1,31.5983,12.6254,0.0126,0.1039,0.1508
polynomial,3,1.5,0.4,AICc,erm,3,0.84,0.785,1e-04,1,33.7852,12.2973,0.0146,0.1289,0.1389
polynomial,3,1.5,0.5,AICc,erm,3,0.865,0.81,3e-04,1,35.0477,11.9855,0.0171,0.1551,0.1385
polynomial,3,1.5,0.6,AICc,erm,3,0.915,0.83,6e-04,1,37.6964,11.7274,0.0188,0.1883,0.1202
polynomial,3,1.5,0.7,AICc,erm,3,0.885,0.805,6e-04,1,36.8191,11.5072,0.022,0.2042,0.1345
polynomial,3,1.5,0.8,AICc,erm,3,0.935,0.865,0.0015,1,39.0553,11.2042,0.0241,0.2449,0.1172
polynomial,3,1.5,0.9,AICc,erm,3,0.945,0.905,0.0015,1,38.2722,10.9599,0.0282,0.2574,0.1323
polynomial,3,1.5,1,AICc,erm,3,0.935,0.9,0.0015,1,37.0172,10.8351,0.0313,0.2721,0.1368
polynomial,3,1.5,0,GCVc,avg,3,0.1,0.045,2e-04,1,49.8883,13.263,0.0066,0.1744,0.0408
polynomial,3,1.5,0.05,GCVc,avg,3,0.125,0.085,2e-04,1,50.2159,13.2639,0.0066,0.18,0.0398
polynomial,3,1.5,0.1,GCVc,avg,3,0.31,0.185,2e-04,1,50.259,13.1911,0.0068,0.1793,0.0411
polynomial,3,1.5,0.15,GCVc,avg,3,0.455,0.265,2e-04,1,53.3921,13.1008,0.0066,0.1763,0.0405
polynomial,3,1.5,0.2,GCVc,avg,3,0.655,0.425,1e-04,1,55.6382,12.9613,0.0068,0.1881,0.0388
polynomial,3,1.5,0.25,GCVc,avg,3,0.68,0.48,1e-04,1,55.8959,12.8967,0.007,0.184,0.0408
polynomial,3,1.5,0.3,GCVc,avg,3,0.735,0.49,1e-04,1,58.95,12.7728,0.0069,0.193,0.0384
polynomial,3,1.5,0.4,GCVc,avg,3,0.78,0.625,1e-04,1,61.582,12.554,0.0072,0.2027,0.0385
polynomial,3,1.5,0.5,GCVc,avg,3,0.855,0.62,0,1,62.0201,12.367,0.008,0.2219,0.0387
polynomial,3,1.5,0.6,GCVc,avg,3,0.885,0.68,0,1,63.3575,12.1631,0.0086,0.2267,0.0397
polynomial,3,1.5,0.7,GCVc,avg,3,0.9,0.72,0,1,64.0214,11.9953,0.0094,0.247,0.0405
polynomial,3,1.5,0.8,GCVc,avg,3,0.895,0.775,0,1,63.6722,11.7752,0.0106,0.263,0.0427
polynomial,3,1.5,0.9,GCVc,avg,3,0.955,0.815,0,1,64.4331,11.5088,0.012,0.2976,0.0464
polynomial,3,1.5,1,GCVc,avg,3,0.96,0.835,0,1,64.5662,11.4389,0.0122,0.3215,0.04
polynomial,3,1.5,0,GCVc,exp,3,0.1,0.07,0,1,28.3274,13.3621,0.009,0.0624,0.1638
polynomial,3,1.5,0.05,GCVc,exp,3,0.235,0.18,0,1,28.3443,13.2888,0.0093,0.062,0.1712
polynomial,3,1.5,0.1,GCVc,exp,3,0.335,0.305,0,1,29.0744,13.2119,0.0096,0.0669,0.1621
polynomial,3,1.5,0.15,GCVc,exp,3,0.55,0.515,0,1,29.6543,13.0611,0.0103,0.0679,0.1749
polynomial,3,1.5,0.2,GCVc,exp,3,0.635,0.615,0,1,30.8204,12.9524,0.0107,0.0763,0.1615
polynomial,3,1.5,0.25,GCVc,exp,3,0.74,0.69,0,1,33.3582,12.7379,0.0116,0.0937,0.1511
polynomial,3,1.5,0.3,GCVc,exp,3,0.795,0.745,0,1,36.1121,12.6072,0.012,0.1022,0.1524
polynomial,3,1.5,0.4,GCVc,exp,3,0.84,0.755,0,1,42.5567,12.379,0.0123,0.1464,0.1232
polynomial,3,1.5,0.5,GCVc,exp,3,0.825,0.715,0,1,46.5311,12.2631,0.012,0.1693,0.1077
polynomial,3,1.5,0.6,GCVc,exp,3,0.875,0.765,0,1,49.2256,12.0464,0.0131,0.1964,0.1015
polynomial,3,1.5,0.7,GCVc,exp,3,0.885,0.76,0,1,52.0187,11.8155,0.0143,0.2422,0.091
polynomial,3,1.5,0.8,GCVc,exp,3,0.905,0.72,0,1,54.2349,11.7082,0.0144,0.2635,0.0875
polynomial,3,1.5,0.9,GCVc,exp,3,0.91,0.725,0,1,56.7926,11.6283,0.0143,0.2948,0.0749
polynomial,3,1.5,1,GCVc,exp,3,0.93,0.765,0,1,58.5928,11.3854,0.0158,0.3314,0.075
polynomial,3,1.5,0,GCVc,erm,3,0.105,0.095,0,1,28.2938,13.3449,0.009,0.0658,0.1593
polynomial,3,1.5,0.05,GCVc,erm,3,0.16,0.14,0,1,28.341,13.314,0.0092,0.0626,0.1687
polynomial,3,1.5,0.1,GCVc,erm,3,0.36,0.325,0,1,28.9006,13.1975,0.0097,0.065,0.1684
polynomial,3,1.5,0.15,GCVc,erm,3,0.61,0.555,0,1,29.6987,13.0821,0.0102,0.0726,0.164
polynomial,3,1.5,0.2,GCVc,erm,3,0.715,0.66,0,1,31.7877,12.9316,0.0107,0.0811,0.1558
polynomial,3,1.5,0.25,GCVc,erm,3,0.73,0.675,0,1,35.6084,12.7994,0.0108,0.0955,0.1427
polynomial,3,1.5,0.3,GCVc,erm,3,0.82,0.74,0,1,37.7548,12.6333,0.0116,0.1094,0.1447
polynomial,3,1.5,0.4,GCVc,erm,3,0.845,0.69,0,1,45.3368,12.4442,0.0112,0.147,0.1079
polynomial,3,1.5,0.5,GCVc,erm,3,0.85,0.735,0,1,44.2168,12.201,0.0134,0.1649,0.1147
polynomial,3,1.5,0.6,GCVc,erm,3,0.895,0.725,0,1,51.2228,12.0179,0.0129,0.2127,0.1024
polynomial,3,1.5,0.7,GCVc,erm,3,0.885,0.75,0,1,54.2449,11.9128,0.0129,0.2409,0.0797
polynomial,3,1.5,0.8,GCVc,erm,3,0.935,0.79,0,1,51.9373,11.6218,0.0161,0.2496,0.099
polynomial,3,1.5,0.9,GCVc,erm,3,0.9,0.735,0,1,57.1153,11.4565,0.0157,0.3215,0.0797
polynomial,3,1.5,1,GCVc,erm,3,0.93,0.76,0,1,56.774,11.3541,0.0167,0.329,0.0837
polynomial,3,1.5,0,gmpml,avg,3,0.04,0.055,1e-04,1,59.0518,13.2421,0.0054,0.1807,0.033
polynomial,3,1.5,0.05,gmpml,avg,3,0.08,0.08,1e-04,1,60.2358,13.2191,0.0053,0.1836,0.0318
polynomial,3,1.5,0.1,gmpml,avg,3,0.195,0.125,1e-04,1,60.1434,13.1974,0.0054,0.1742,0.0335
polynomial,3,1.5,0.15,gmpml,avg,3,0.38,0.255,1e-04,1,60.3201,13.0814,0.0057,0.1772,0.0347
polynomial,3,1.5,0.2,gmpml,avg,3,0.46,0.33,1e-04,1,60.0773,13.0057,0.006,0.1804,0.0366
polynomial,3,1.5,0.25,gmpml,avg,3,0.665,0.405,1e-04,1,61.4093,12.869,0.0063,0.1885,0.0359
polynomial,3,1.5,0.3,gmpml,avg,3,0.695,0.52,1e-04,1,61.8171,12.8102,0.0063,0.1864,0.037
polynomial,3,1.5,0.4,gmpml,avg,3,0.775,0.61,0,1,62.387,12.5036,0.0075,0.1971,0.0412
polynomial,3,1.5,0.5,gmpml,avg,3,0.86,0.65,0,1,64.0391,12.347,0.0078,0.216,0.0392
polynomial,3,1.5,0.6,gmpml,avg,3,0.905,0.71,0,1,63.1025,12.0408,0.0097,0.2276,0.0478
polynomial,3,1.5,0.7,gmpml,avg,3,0.89,0.67,0,1,64.6124,11.9128,0.0097,0.2405,0.0449
polynomial,3,1.5,0.8,gmpml,avg,3,0.9,0.71,0,1,64.1321,11.7056,0.0116,0.2652,0.0526
polynomial,3,1.5,0.9,gmpml,avg,3,0.935,0.795,0,1,63.6087,11.5513,0.0135,0.2571,0.0674
polynomial,3,1.5,1,gmpml,avg,3,0.945,0.76,0,1,64.2606,11.2931,0.0153,0.2861,0.0742
polynomial,3,1.5,0,gmpml,exp,3,0.12,0.075,0,1,28.4415,13.3431,0.009,0.0609,0.1707
polynomial,3,1.5,0.05,gmpml,exp,3,0.14,0.135,0,1,28.5049,13.3305,0.0091,0.0658,0.1553
polynomial,3,1.5,0.1,gmpml,exp,3,0.38,0.34,0,1,28.9512,13.2383,0.0095,0.0641,0.1694
polynomial,3,1.5,0.15,gmpml,exp,3,0.505,0.48,0,1,29.1697,13.1239,0.01,0.0707,0.1619
polynomial,3,1.5,0.2,gmpml,exp,3,0.685,0.635,0,1,31.8984,12.9193,0.0107,0.0792,0.1635
polynomial,3,1.5,0.25,gmpml,exp,3,0.72,0.68,0,1,33.5656,12.7579,0.0115,0.0912,0.1581
polynomial,3,1.5,0.3,gmpml,exp,3,0.745,0.665,0,1,35.9598,12.6674,0.0116,0.1023,0.1447
polynomial,3,1.5,0.4,gmpml,exp,3,0.8,0.73,0,1,41.2693,12.3856,0.0127,0.1339,0.1303
polynomial,3,1.5,0.5,gmpml,exp,3,0.845,0.735,0,1,41.9631,12.1525,0.0146,0.1511,0.1395
polynomial,3,1.5,0.6,gmpml,exp,3,0.875,0.77,1e-04,1,45.9987,11.8789,0.016,0.1768,0.1373
polynomial,3,1.5,0.7,gmpml,exp,3,0.88,0.755,1e-04,1,49.4837,11.7272,0.0167,0.2125,0.1406
polynomial,3,1.5,0.8,gmpml,exp,3,0.885,0.765,0,1,51.8167,11.5749,0.0171,0.2337,0.1187
