method p l int.effect mode strategy n power
matern_2.5 2 1 0.3 loocv average 100 0.405
matern_2.5 2 1 0.3 loocv erm 100 0.44
matern_2.5 2 1.5 0 AICc exp 100 0.035
matern_2.5 2 1.5 0 AICc average 100 0.01
matern_2.5 2 1.5 0 AICc erm 100 0.03
matern_2.5 2 1.5 0 GCVc exp 100 0.03
matern_2.5 2 1.5 0 GCVc average 100 0.025
matern_2.5 2 1.5 0 GCVc erm 100 0.065
matern_2.5 2 1.5 0 gmpml exp 100 0.075
matern_2.5 2 1.5 0 gmpml average 100 0.015
matern_2.5 2 1.5 0 gmpml erm 100 0.065
matern_2.5 2 1.5 0 loocv exp 100 0.08
matern_2.5 2 1.5 0 loocv average 100 0.025
matern_2.5 2 1.5 0 loocv erm 100 0.035
matern_2.5 2 1.5 0.1 AICc exp 100 0.68
matern_2.5 2 1.5 0.1 AICc average 100 0.695
matern_2.5 2 1.5 0.1 AICc erm 100 0.7
matern_2.5 2 1.5 0.1 GCVc exp 100 0.75
matern_2.5 2 1.5 0.1 GCVc average 100 0.575
matern_2.5 2 1.5 0.1 GCVc erm 100 0.665
matern_2.5 2 1.5 0.1 gmpml exp 100 0.825
matern_2.5 2 1.5 0.1 gmpml average 100 0.52
matern_2.5 2 1.5 0.1 gmpml erm 100 0.8
matern_2.5 2 1.5 0.1 loocv exp 100 0.65
matern_2.5 2 1.5 0.1 loocv average 100 0.51
matern_2.5 2 1.5 0.1 loocv erm 100 0.58
matern_2.5 2 1.5 0.2 AICc exp 100 0.84
matern_2.5 2 1.5 0.2 AICc average 100 0.82
matern_2.5 2 1.5 0.2 AICc erm 100 0.795
matern_2.5 2 1.5 0.2 GCVc exp 100 0.87
matern_2.5 2 1.5 0.2 GCVc average 100 0.8
matern_2.5 2 1.5 0.2 GCVc erm 100 0.765
matern_2.5 2 1.5 0.2 gmpml exp 100 0.93
matern_2.5 2 1.5 0.2 gmpml average 100 0.76
matern_2.5 2 1.5 0.2 gmpml erm 100 0.835
matern_2.5 2 1.5 0.2 loocv exp 100 0.785
matern_2.5 2 1.5 0.2 loocv average 100 0.685
matern_2.5 2 1.5 0.2 loocv erm 100 0.63
matern_2.5 2 1.5 0.3 AICc exp 100 0.855
matern_2.5 2 1.5 0.3 AICc average 100 0.88
matern_2.5 2 1.5 0.3 AICc erm 100 0.775
matern_2.5 2 1.5 0.3 GCVc exp 100 0.88
matern_2.5 2 1.5 0.3 GCVc average 100 0.86
matern_2.5 2 1.5 0.3 GCVc erm 100 0.835
matern_2.5 2 1.5 0.3 gmpml exp 100 0.935
matern_2.5 2 1.5 0.3 gmpml average 100 0.815
matern_2.5 2 1.5 0.3 gmpml erm 100 0.865
matern_2.5 2 1.5 0.3 loocv exp 100 0.86
matern_2.5 2 1.5 0.3 loocv average 100 0.74
matern_2.5 2 1.5 0.3 loocv erm 100 0.65
