V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
rbf,3,1.5,0.9,AICc,erm,5,1,20.1728,7.236,8.9489,8.2666,0.847
rbf,3,1.5,1,AICc,erm,5,1,34.5017,6.4215,8.2868,8.1231,0.822
rbf,3,1.5,0,GCVc,avg,5,0.035,0.0632,22.1901,67.1091,6.4091,0.1818
rbf,3,1.5,0.05,GCVc,avg,5,0.1,0.0668,22.1712,66.0467,6.4235,0.1986
rbf,3,1.5,0.1,GCVc,avg,5,0.545,0.0813,21.9351,62.3288,6.4726,0.2414
rbf,3,1.5,0.15,GCVc,avg,5,0.82,0.0895,21.7813,59.9634,6.5769,0.2669
rbf,3,1.5,0.2,GCVc,avg,5,0.935,0.1027,21.3331,57.7669,6.6808,0.3009
rbf,3,1.5,0.25,GCVc,avg,5,0.965,0.1202,21.0622,54.375,6.7598,0.3457
rbf,3,1.5,0.3,GCVc,avg,5,1,0.1312,20.2576,52.1789,6.8723,0.3737
rbf,3,1.5,0.4,GCVc,avg,5,1,0.1744,18.5735,44.716,7.0743,0.4679
rbf,3,1.5,0.5,GCVc,avg,5,0.995,0.2358,16.3678,38.3418,7.2954,0.5515
rbf,3,1.5,0.6,GCVc,avg,5,1,5.4376,14.8093,34.3826,7.3212,0.6078
rbf,3,1.5,0.7,GCVc,avg,5,1,7.6887,13.7311,31.7984,7.3935,0.6355
rbf,3,1.5,0.8,GCVc,avg,5,1,8.4324,12.6001,29.1847,7.5948,0.674
rbf,3,1.5,0.9,GCVc,avg,5,1,9.9819,10.514,23.1356,7.8026,0.7222
rbf,3,1.5,1,GCVc,avg,5,1,18.8374,10.8124,25.9266,7.5599,0.7181
rbf,3,1.5,0,GCVc,exp,5,0.085,0.0809,19.3426,47.6437,6.7912,0.2586
rbf,3,1.5,0.05,GCVc,exp,5,0.36,0.0785,19.3292,48.2187,6.8854,0.2488
rbf,3,1.5,0.1,GCVc,exp,5,0.715,0.0915,19.6371,48.4124,6.8948,0.2776
rbf,3,1.5,0.15,GCVc,exp,5,0.895,0.0919,20.1894,50.4091,6.9776,0.2848
rbf,3,1.5,0.2,GCVc,exp,5,0.98,0.1224,20.7078,48.4036,6.8993,0.3515
rbf,3,1.5,0.25,GCVc,exp,5,0.98,0.14,20.0707,46.3989,6.9977,0.3834
rbf,3,1.5,0.3,GCVc,exp,5,0.995,0.886,20.0433,46.7649,7.0102,0.3954
rbf,3,1.5,0.4,GCVc,exp,5,0.995,0.208,18.8557,40.5751,7.1089,0.5036
rbf,3,1.5,0.5,GCVc,exp,5,0.995,0.2091,17.938,40.3719,7.2876,0.506
rbf,3,1.5,0.6,GCVc,exp,5,1,2.4872,16.2169,34.0416,7.3844,0.5874
rbf,3,1.5,0.7,GCVc,exp,5,1,6.2113,13.9629,29.6959,7.4911,0.6546
rbf,3,1.5,0.8,GCVc,exp,5,0.995,8.4205,12.6192,28.1811,7.7098,0.6668
rbf,3,1.5,0.9,GCVc,exp,5,1,15.8595,11.4277,25.467,7.5737,0.7002
rbf,3,1.5,1,GCVc,exp,5,1,21.7709,10.5028,23.3503,7.5372,0.726
rbf,3,1.5,0,GCVc,erm,5,0.12,0.0726,15.0794,33.4143,7.3338,0.3077
rbf,3,1.5,0.05,GCVc,erm,5,0.51,0.0724,15.3345,33.3643,7.4193,0.3152
rbf,3,1.5,0.1,GCVc,erm,5,0.865,0.0731,15.4812,33.8626,7.5962,0.3286
rbf,3,1.5,0.15,GCVc,erm,5,0.96,0.0873,14.4588,31.5538,7.8025,0.3921
rbf,3,1.5,0.2,GCVc,erm,5,0.96,0.0991,15.0021,32.0212,7.9274,0.4204
rbf,3,1.5,0.25,GCVc,erm,5,0.995,0.131,14.6701,30.4281,8.0297,0.4816
rbf,3,1.5,0.3,GCVc,erm,5,0.99,0.1282,14.8062,31.124,8.1136,0.4872
rbf,3,1.5,0.4,GCVc,erm,5,1,2.4105,13.6192,29.0151,8.1797,0.5689
rbf,3,1.5,0.5,GCVc,erm,5,1,4.6765,13.1338,27.1006,8.2328,0.6143
rbf,3,1.5,0.6,GCVc,erm,5,0.995,6.9276,12.3952,25.8571,8.2915,0.6335
rbf,3,1.5,0.7,GCVc,erm,5,1,12.8922,10.1271,21.4923,8.434,0.6812
rbf,3,1.5,0.8,GCVc,erm,5,1,16.6246,10.2838,20.6132,8.2082,0.7118
rbf,3,1.5,0.9,GCVc,erm,5,1,21.8196,9.9903,19.8508,8.1171,0.7451
rbf,3,1.5,1,GCVc,erm,5,1,30.0091,9.2355,18.4397,8.0489,0.7412
rbf,3,1.5,0,gmpml,avg,5,0,0.0166,22.2616,87.001,6.6484,0.076
rbf,3,1.5,0.05,gmpml,avg,5,0.04,0.0185,22.2439,85.9072,6.6783,0.0864
rbf,3,1.5,0.1,gmpml,avg,5,0.17,0.0258,22.2653,83.1196,6.6883,0.116
rbf,3,1.5,0.15,gmpml,avg,5,0.335,0.0288,22.1952,81.9368,6.7794,0.1295
rbf,3,1.5,0.2,gmpml,avg,5,0.495,0.0431,21.9867,77.1452,6.818,0.1803
rbf,3,1.5,0.25,gmpml,avg,5,0.65,0.0573,21.4507,72.7459,6.8814,0.224
rbf,3,1.5,0.3,gmpml,avg,5,0.71,0.0614,21.1379,72.0801,6.9496,0.2358
rbf,3,1.5,0.4,gmpml,avg,5,0.835,0.104,19.5907,63.2534,7.0832,0.3226
rbf,3,1.5,0.5,gmpml,avg,5,0.935,0.5454,17.6054,53.637,7.1878,0.4227
rbf,3,1.5,0.6,gmpml,avg,5,0.98,1.0269,16.1176,45.0033,7.3443,0.5177
rbf,3,1.5,0.7,gmpml,avg,5,0.99,2.2898,14.5195,41.2345,7.481,0.554
rbf,3,1.5,0.8,gmpml,avg,5,1,3.014,13.7116,38.3822,7.5827,0.5925
rbf,3,1.5,0.9,gmpml,avg,5,1,5.3556,12.2677,32.3751,7.6388,0.6612
rbf,3,1.5,1,gmpml,avg,5,1,3.9159,10.9973,29.909,7.9001,0.6948
rbf,3,1.5,0,gmpml,exp,5,0.05,0.03,19.2738,64.3403,7.3891,0.1839
rbf,3,1.5,0.05,gmpml,exp,5,0.27,0.0261,19.5216,66.5642,7.4183,0.1706
rbf,3,1.5,0.1,gmpml,exp,5,0.56,0.0365,19.9834,66.1592,7.3175,0.1927
rbf,3,1.5,0.15,gmpml,exp,5,0.665,0.0411,20.6309,68.116,7.2429,0.2017
rbf,3,1.5,0.2,gmpml,exp,5,0.815,0.0525,20.5963,66.2165,7.2026,0.2353
rbf,3,1.5,0.25,gmpml,exp,5,0.85,0.0754,20.5403,63.573,7.1472,0.2743
rbf,3,1.5,0.3,gmpml,exp,5,0.865,0.0788,20.5777,63.8902,7.1613,0.2796
rbf,3,1.5,0.4,gmpml,exp,5,0.91,0.1123,19.4044,56.426,7.2157,0.3733
rbf,3,1.5,0.5,gmpml,exp,5,0.975,0.1663,18.7133,54.1796,7.2642,0.414
rbf,3,1.5,0.6,gmpml,exp,5,0.96,0.1639,17.4029,48.4347,7.4105,0.4698
rbf,3,1.5,0.7,gmpml,exp,5,0.975,1.3103,14.8,38.6375,7.5785,0.591
rbf,3,1.5,0.8,gmpml,exp,5,0.985,1.3481,13.5189,35.6972,7.7296,0.6205
rbf,3,1.5,0.9,gmpml,exp,5,0.985,1.3067,12.409,33.7736,7.8975,0.6363
rbf,3,1.5,1,gmpml,exp,5,1,2.074,12.092,31.3523,7.9411,0.6538
rbf,3,1.5,0,gmpml,erm,5,0.115,0.0315,15.5315,42.0179,8.0588,0.2625
rbf,3,1.5,0.05,gmpml,erm,5,0.43,0.04,14.8049,38.4169,8.0076,0.3113
rbf,3,1.5,0.1,gmpml,erm,5,0.81,0.0477,14.9441,38.1886,8.0423,0.3335
rbf,3,1.5,0.15,gmpml,erm,5,0.94,0.0544,14.7341,36.9778,8.1696,0.3661
rbf,3,1.5,0.2,gmpml,erm,5,0.94,0.0699,15.098,38.4744,8.1078,0.4002
rbf,3,1.5,0.25,gmpml,erm,5,0.935,0.0719,15.2286,38.3015,8.286,0.4084
rbf,3,1.5,0.3,gmpml,erm,5,0.92,0.0918,15.2212,38.1821,8.2951,0.4325
rbf,3,1.5,0.4,gmpml,erm,5,0.945,0.2387,14.1945,35.3339,8.2975,0.5258
rbf,3,1.5,0.5,gmpml,erm,5,0.94,0.8383,13.2198,30.335,8.4599,0.6023
rbf,3,1.5,0.6,gmpml,erm,5,0.96,0.5763,13.046,30.1058,8.6154,0.6044
rbf,3,1.5,0.7,gmpml,erm,5,0.95,4.1219,11.9199,28.7715,8.3677,0.6481
rbf,3,1.5,0.8,gmpml,erm,5,0.965,3.7061,10.7786,25.8234,8.6775,0.6669
rbf,3,1.5,0.9,gmpml,erm,5,0.99,4.0441,9.3086,23.4825,8.7014,0.712
rbf,3,1.5,1,gmpml,erm,5,0.98,7.9716,8.5739,22.2442,8.8023,0.7306
matern,1,0.5,0,loocv,avg,1,0,0.0067,21.5054,95.1885,6.5132,0.0282
matern,1,0.5,0.05,loocv,avg,1,0,0.0067,21.5095,95.1977,6.5176,0.0294
matern,1,0.5,0.1,loocv,avg,1,0.005,0.0072,21.5149,94.9601,6.5353,0.0333
matern,1,0.5,0.15,loocv,avg,1,0,0.0078,21.4702,94.6064,6.5593,0.0388
matern,1,0.5,0.2,loocv,avg,1,0.07,0.0122,21.5402,92.4448,6.5645,0.0611
matern,1,0.5,0.25,loocv,avg,1,0.195,0.0168,21.5037,90.456,6.5751,0.0797
matern,1,0.5,0.3,loocv,avg,1,0.38,0.0321,21.4886,84.5998,6.5797,0.1398
matern,1,0.5,0.4,loocv,avg,1,0.72,0.0738,20.2332,71.1285,6.6816,0.2742
matern,1,0.5,0.5,loocv,avg,1,0.895,0.097,19.3896,63.3279,6.7764,0.3593
matern,1,0.5,0.6,loocv,avg,1,0.955,0.1552,16.0321,48.7363,7.0801,0.5169
matern,1,0.5,0.7,loocv,avg,1,0.99,0.2028,13.9153,39.4295,7.2851,0.6086
matern,1,0.5,0.8,loocv,avg,1,0.995,0.2546,11.9437,32.002,7.4988,0.7018
matern,1,0.5,0.9,loocv,avg,1,1,1.0302,10.9125,27.6961,7.6828,0.7237
matern,1,0.5,1,loocv,avg,1,0.995,0.3286,9.4206,21.7515,7.8994,0.7883
matern,1,0.5,0,loocv,exp,1,0,0.0068,42.5276,97.4851,5.8482,0.0148
matern,1,0.5,0.05,loocv,exp,1,0,0.0068,42.519,97.4895,5.8575,0.0151
matern,1,0.5,0.1,loocv,exp,1,0,0.0077,42.548,97.2296,5.869,0.0181
matern,1,0.5,0.15,loocv,exp,1,0.005,0.0103,42.5076,96.4927,5.8858,0.0261
matern,1,0.5,0.2,loocv,exp,1,0.065,0.019,42.4718,94.2658,5.892,0.0457
matern,1,0.5,0.25,loocv,exp,1,0.245,0.0482,42.3566,88.5231,5.8819,0.1024
matern,1,0.5,0.3,loocv,exp,1,0.355,0.0622,42.1315,85.5667,5.9013,0.1314
matern,1,0.5,0.4,loocv,exp,1,0.68,0.1201,40.9643,74.7242,5.9558,0.2425
matern,1,0.5,0.5,loocv,exp,1,0.84,0.2159,36.2757,59.7891,6.1641,0.395
matern,1,0.5,0.6,loocv,exp,1,0.945,0.2837,32.2327,49.2604,6.3553,0.5087
matern,1,0.5,0.7,loocv,exp,1,0.985,0.3331,27.5787,41.2532,6.6065,0.6005
matern,1,0.5,0.8,loocv,exp,1,0.975,0.357,22.5397,34.6632,6.9104,0.6719
matern,1,0.5,0.9,loocv,exp,1,1,0.4082,17.3849,26.224,7.3,0.7467
matern,1,0.5,1,loocv,exp,1,0.995,0.4173,14.8578,23.1355,7.5601,0.7793
matern,1,0.5,0,loocv,erm,1,0,0.0068,42.5244,97.4853,5.8456,0.0146
matern,1,0.5,0.05,loocv,erm,1,0,0.007,42.5658,97.427,5.853,0.0154
matern,1,0.5,0.1,loocv,erm,1,0,0.0071,42.5131,97.4025,5.8719,0.0169
matern,1,0.5,0.15,loocv,erm,1,0.015,0.0088,42.5267,96.8756,5.8854,0.022
matern,1,0.5,0.2,loocv,erm,1,0.05,0.0162,42.4912,95.1266,5.8935,0.0392
matern,1,0.5,0.25,loocv,erm,1,0.235,0.0386,42.5278,90.0124,5.886,0.0856
matern,1,0.5,0.3,loocv,erm,1,0.36,0.0682,42.2316,84.373,5.8985,0.1436
matern,1,0.5,0.4,loocv,erm,1,0.715,0.1348,40.3953,72.8634,5.9777,0.2643
matern,1,0.5,0.5,loocv,erm,1,0.885,0.2174,37.3709,61.2735,6.1072,0.3852
matern,1,0.5,0.6,loocv,erm,1,0.945,0.2778,33.5111,52.6901,6.2941,0.4766
matern,1,0.5,0.7,loocv,erm,1,0.99,1.1393,26.8533,38.1638,6.609,0.6236
matern,1,0.5,0.8,loocv,erm,1,0.995,0.4573,23.8782,33.0138,6.7821,0.6798
matern,1,0.5,0.9,loocv,erm,1,1,0.5667,21.1024,27.0691,6.9545,0.7372
matern,1,0.5,1,loocv,erm,1,1,2.0626,17.8793,23.9212,7.2031,0.7738
matern,1,0.5,0,AICc,avg,1,0.82,0.3679,21.3743,34.0911,6.4376,0.5861
matern,1,0.5,0.05,AICc,avg,1,0.785,0.3667,21.2535,33.9828,6.4295,0.5789
matern,1,0.5,0.1,AICc,avg,1,0.855,0.3563,20.4349,33.8028,6.5011,0.5748
matern,1,0.5,0.15,AICc,avg,1,0.885,0.347,19.3695,33.1804,6.6056,0.5839
matern,1,0.5,0.2,AICc,avg,1,0.905,0.319,15.8415,30.9366,6.8463,0.6094
matern,1,0.5,0.25,AICc,avg,1,0.945,0.3179,14.2413,28.9593,7.0154,0.6322
matern,1,0.5,0.3,AICc,avg,1,0.95,0.3376,13.2863,26.1697,7.1115,0.6681
matern,1,0.5,0.4,AICc,avg,1,0.985,0.371,12.5218,22.6861,7.2083,0.7234
matern,1,0.5,0.5,AICc,avg,1,0.985,0.371,11.7126,21.4333,7.3496,0.764
matern,1,0.5,0.6,AICc,avg,1,0.995,0.373,10.2797,19.2962,7.5561,0.7942
matern,1,0.5,0.7,AICc,avg,1,0.995,0.3808,8.2382,16.0172,7.8575,0.8351
matern,1,0.5,0.8,AICc,avg,1,1,0.411,7.189,14.106,8.0084,0.8548
matern,1,0.5,0.9,AICc,avg,1,1,1.1707,6.0645,11.999,8.303,0.8816
matern,1,0.5,1,AICc,avg,1,1,0.4206,5.4128,10.8826,8.4794,0.8863
matern,1,0.5,0,AICc,exp,1,0.005,0.0103,42.3614,96.8863,5.8537,0.0195
matern,1,0.5,0.05,AICc,exp,1,0.01,0.014,42.1506,96.2674,5.8634,0.0252
matern,1,0.5,0.1,AICc,exp,1,0.055,0.0388,41.2418,92.5304,5.9022,0.0578
matern,1,0.5,0.15,AICc,exp,1,0.245,0.1295,37.3447,78.3273,6.0188,0.1789
matern,1,0.5,0.2,AICc,exp,1,0.465,0.2347,33.4002,63.5207,6.1691,0.3095
matern,1,0.5,0.25,AICc,exp,1,0.795,0.3819,27.9177,42.8205,6.375,0.4955
matern,1,0.5,0.3,AICc,exp,1,0.91,0.4848,25.9031,34.199,6.4632,0.5859
matern,1,0.5,0.4,AICc,exp,1,0.985,0.6871,24.4139,26.1766,6.5422,0.6863
matern,1,0.5,0.5,AICc,exp,1,0.99,0.8293,22.7033,21,6.658,0.7615
matern,1,0.5,0.6,AICc,exp,1,1,0.8246,19.0351,17.7707,6.9356,0.8046
matern,1,0.5,0.7,AICc,exp,1,1,0.7503,15.6375,16.752,7.2053,0.8301
matern,1,0.5,0.8,AICc,exp,1,1,0.6885,12.2879,15.0996,7.5304,0.8509
matern,1,0.5,0.9,AICc,exp,1,1,1.4502,10.062,12.4771,7.814,0.855
matern,1,0.5,1,AICc,exp,1,1,1.4772,8.4108,10.0463,8.0256,0.8942
matern,1,0.5,0,AICc,erm,1,0,0.0067,42.5093,97.5011,5.8501,0.0146
matern,1,0.5,0.05,AICc,erm,1,0.02,0.0158,42.086,95.9568,5.8658,0.0269
matern,1,0.5,0.1,AICc,erm,1,0.035,0.0302,41.441,93.5064,5.8924,0.0483
matern,1,0.5,0.15,AICc,erm,1,0.215,0.1097,37.6661,79.891,6.0227,0.1673
matern,1,0.5,0.2,AICc,erm,1,0.45,0.2162,33.9485,65.3701,6.1556,0.2931
matern,1,0.5,0.25,AICc,erm,1,0.765,0.3796,28.8606,45.5799,6.3333,0.4738
matern,1,0.5,0.3,AICc,erm,1,0.91,0.4961,25.9563,33.7509,6.4544,0.5896
matern,1,0.5,0.4,AICc,erm,1,0.965,0.7092,24.6497,25.8197,6.5283,0.6923
matern,1,0.5,0.5,AICc,erm,1,0.995,0.8664,22.7988,20.264,6.6493,0.7777
matern,1,0.5,0.6,AICc,erm,1,0.99,0.8506,20.3675,18.6026,6.8386,0.791
matern,1,0.5,0.7,AICc,erm,1,1,0.7873,16.4559,17.1216,7.1269,0.8315
matern,1,0.5,0.8,AICc,erm,1,0.995,1.561,13.8222,14.7016,7.3556,0.8431
matern,1,0.5,0.9,AICc,erm,1,0.995,0.8796,11.4216,12.3712,7.5913,0.8654
matern,1,0.5,1,AICc,erm,1,1,1.6708,10.5502,10.304,7.7492,0.8717
matern,1,0.5,0,GCVc,avg,1,0.025,0.027,21.4832,84.8917,6.4849,0.0949
matern,1,0.5,0.05,GCVc,avg,1,0.06,0.0339,21.5282,82.0848,6.4826,0.1181
matern,1,0.5,0.1,GCVc,avg,1,0.15,0.043,21.512,78.4308,6.4966,0.1496
matern,1,0.5,0.15,GCVc,avg,1,0.265,0.05,21.5311,75.7963,6.5059,0.1766
matern,1,0.5,0.2,GCVc,avg,1,0.465,0.0544,21.5063,74.5381,6.5283,0.2003
matern,1,0.5,0.25,GCVc,avg,1,0.66,0.0667,21.5099,71.6747,6.5339,0.2317
matern,1,0.5,0.3,GCVc,avg,1,0.77,0.0841,21.1308,67.5795,6.5694,0.2757
matern,1,0.5,0.4,GCVc,avg,1,0.91,0.1185,19.8979,58.4357,6.6937,0.3836
matern,1,0.5,0.5,GCVc,avg,1,0.94,0.1737,17.2119,47.5321,6.9286,0.509
matern,1,0.5,0.6,GCVc,avg,1,0.995,0.1918,14.7112,40.4504,7.1834,0.5844
matern,1,0.5,0.7,GCVc,avg,1,0.99,0.2626,12.4968,31.3516,7.3992,0.6884
matern,1,0.5,0.8,GCVc,avg,1,0.99,0.2948,10.7453,26.1067,7.6269,0.7374
matern,1,0.5,0.9,GCVc,avg,1,1,0.3381,9.8984,21.8001,7.7987,0.7817
matern,1,0.5,1,GCVc,avg,1,1,0.3635,7.3595,15.8027,8.258,0.826
matern,1,0.5,0,GCVc,exp,1,0.005,0.0511,42.4911,85.0396,5.7885,0.0938
matern,1,0.5,0.05,GCVc,exp,1,0.025,0.0545,42.4965,84.4145,5.7918,0.101
matern,1,0.5,0.1,GCVc,exp,1,0.085,0.0613,42.4703,83.1763,5.8104,0.1128
matern,1,0.5,0.15,GCVc,exp,1,0.225,0.087,42.5192,78.6804,5.819,0.1588
matern,1,0.5,0.2,GCVc,exp,1,0.46,0.1081,42.4783,75.1191,5.8341,0.1949
matern,1,0.5,0.25,GCVc,exp,1,0.705,0.1495,42.3844,69.2402,5.8434,0.2563
matern,1,0.5,0.3,GCVc,exp,1,0.785,0.177,41.0287,65.3938,5.9052,0.3048
matern,1,0.5,0.4,GCVc,exp,1,0.925,0.2312,39.8946,59.7931,5.973,0.3682
matern,1,0.5,0.5,GCVc,exp,1,0.985,0.3264,33.8745,47.0987,6.2473,0.5036
matern,1,0.5,0.6,GCVc,exp,1,0.97,0.3826,28.3454,38.5793,6.5283,0.6046
matern,1,0.5,0.7,GCVc,exp,1,0.99,0.4241,23.0131,31.8616,6.8187,0.6801
matern,1,0.5,0.8,GCVc,exp,1,0.995,0.4762,19.8201,27.1637,7.0397,0.73
matern,1,0.5,0.9,GCVc,exp,1,1,0.4892,16.4732,23.1882,7.3667,0.7661
matern,1,0.5,1,GCVc,exp,1,1,1.2562,14.1066,19.8833,7.6073,0.7994
matern,1,0.5,0,GCVc,erm,1,0,0.0511,42.5063,85.027,5.7922,0.0952
matern,1,0.5,0.05,GCVc,erm,1,0.005,0.0541,42.4941,84.5049,5.7934,0.0991
matern,1,0.5,0.1,GCVc,erm,1,0.08,0.0665,42.4971,82.2942,5.8109,0.1209
matern,1,0.5,0.15,GCVc,erm,1,0.265,0.0853,42.5536,79.0251,5.8162,0.1545
matern,1,0.5,0.2,GCVc,erm,1,0.48,0.1201,42.5502,73.7573,5.8255,0.2063
matern,1,0.5,0.25,GCVc,erm,1,0.65,0.1432,42.2498,69.8381,5.8522,0.2467
matern,1,0.5,0.3,GCVc,erm,1,0.735,0.1735,41.6896,66.2473,5.8801,0.2922
matern,1,0.5,0.4,GCVc,erm,1,0.92,0.2657,38.2619,55.5735,6.0332,0.4122
matern,1,0.5,0.5,GCVc,erm,1,0.935,0.3425,34.0889,46.6773,6.2303,0.5176
matern,1,0.5,0.6,GCVc,erm,1,0.995,0.4278,28.6529,37.2535,6.4913,0.618
matern,1,0.5,0.7,GCVc,erm,1,1,0.4813,24.738,32.0911,6.7043,0.6872
matern,1,0.5,0.8,GCVc,erm,1,0.99,0.5966,21.5064,26.597,6.8933,0.7325
matern,1,0.5,0.9,GCVc,erm,1,1,0.6862,17.3873,20.8171,7.1734,0.8052
matern,1,0.5,1,GCVc,erm,1,1,2.2163,15.4944,18.2156,7.2817,0.8263
matern,1,0.5,0,gmpml,avg,1,0,0.007,21.7709,95.0692,6.5036,0.029
matern,1,0.5,0.05,gmpml,avg,1,0,0.0069,21.7521,95.135,6.5155,0.0293
matern,1,0.5,0.1,gmpml,avg,1,0,0.0072,21.7294,94.9176,6.5309,0.0334
matern,1,0.5,0.15,gmpml,avg,1,0,0.0075,21.7437,94.8511,6.5516,0.0368
matern,1,0.5,0.2,gmpml,avg,1,0.025,0.0084,21.7637,94.3074,6.5687,0.0438
matern,1,0.5,0.25,gmpml,avg,1,0.055,0.0095,21.7909,93.7805,6.5759,0.0526
matern,1,0.5,0.3,gmpml,avg,1,0.165,0.0157,21.668,91.3064,6.5978,0.0806
matern,1,0.5,0.4,gmpml,avg,1,0.465,0.0357,21.7077,84.7675,6.5992,0.1488
matern,1,0.5,0.5,gmpml,avg,1,0.715,0.0845,20.824,71.896,6.6698,0.2835
matern,1,0.5,0.6,gmpml,avg,1,0.88,0.1266,19.2613,60.8215,6.8126,0.4063
matern,1,0.5,0.7,gmpml,avg,1,0.93,0.4816,18.0573,50.0842,6.9022,0.5078
matern,1,0.5,0.8,gmpml,avg,1,0.965,0.4105,15.6403,42.766,7.1805,0.5934
matern,1,0.5,0.9,gmpml,avg,1,0.99,0.5752,13.3486,33.5773,7.4032,0.6789
matern,1,0.5,1,gmpml,avg,1,0.995,2.0938,11.4977,26.6649,7.6641,0.7317
matern,1,0.5,0,gmpml,exp,1,0,0.0075,42.5269,97.2347,5.8455,0.0162
matern,1,0.5,0.05,gmpml,exp,1,0,0.0074,42.551,97.2965,5.8539,0.0163
matern,1,0.5,0.1,gmpml,exp,1,0,0.0077,42.5232,97.1936,5.8673,0.018
matern,1,0.5,0.15,gmpml,exp,1,0,0.0079,42.5366,97.1148,5.8834,0.0205
matern,1,0.5,0.2,gmpml,exp,1,0,0.0095,42.5272,96.6196,5.8896,0.0256
matern,1,0.5,0.25,gmpml,exp,1,0.045,0.0135,42.4885,95.6344,5.9078,0.0378
matern,1,0.5,0.3,gmpml,exp,1,0.155,0.0264,42.4844,93.0179,5.9097,0.0669
matern,1,0.5,0.4,gmpml,exp,1,0.41,0.0813,41.6729,83.742,5.9396,0.1571
matern,1,0.5,0.5,gmpml,exp,1,0.675,0.1503,40.8484,73.7524,5.9771,0.2644
matern,1,0.5,0.6,gmpml,exp,1,0.865,0.2366,37.3255,60.2614,6.1433,0.403
matern,1,0.5,0.7,gmpml,exp,1,0.94,0.866,32.4311,48.4081,6.3397,0.526
matern,1,0.5,0.8,gmpml,exp,1,0.97,2.4301,28.4119,42.2255,6.5211,0.6032
matern,1,0.5,0.9,gmpml,exp,1,0.995,1.5059,20.7648,29.8296,7.0747,0.7004
matern,1,0.5,1,gmpml,exp,1,1,1.3586,18.3516,25.8512,7.2176,0.7406
matern,1,0.5,0,gmpml,erm,1,0,0.0077,42.5033,97.1704,5.8527,0.0165
matern,1,0.5,0.05,gmpml,erm,1,0,0.0076,42.4994,97.2094,5.8534,0.0168
matern,1,0.5,0.1,gmpml,erm,1,0,0.0083,42.4806,96.9744,5.8688,0.0194
matern,1,0.5,0.15,gmpml,erm,1,0.005,0.0087,42.4907,96.9264,5.884,0.0217
matern,1,0.5,0.2,gmpml,erm,1,0.005,0.0103,42.525,96.4649,5.8924,0.028
matern,1,0.5,0.25,gmpml,erm,1,0.055,0.017,42.5001,95.2214,5.9,0.0417
matern,1,0.5,0.3,gmpml,erm,1,0.15,0.0261,42.4368,93.0778,5.9111,0.0643
matern,1,0.5,0.4,gmpml,erm,1,0.43,0.0646,42.1986,85.4973,5.9244,0.143
matern,1,0.5,0.5,gmpml,erm,1,0.735,0.8902,40.3794,72.0173,5.9662,0.2835
matern,1,0.5,0.6,gmpml,erm,1,0.87,0.2555,37.078,60.6656,6.13,0.404
matern,1,0.5,0.7,gmpml,erm,1,0.955,1.3972,33.0027,49.0814,6.2436,0.5218
matern,1,0.5,0.8,gmpml,erm,1,0.98,1.3462,27.5924,38.9208,6.5575,0.6159
matern,1,0.5,0.9,gmpml,erm,1,0.995,4.5023,24.1848,32.1195,6.6108,0.6824
matern,1,0.5,1,gmpml,erm,1,0.99,5.4977,20.7487,26.2176,6.8241,0.7551
matern,1,0.5,0,loocv,avg,2,0.975,74.5336,33.7831,13.3814,4.6914,0.8812
matern,1,0.5,0.05,loocv,avg,2,0.975,68.1875,33.4599,13.3735,4.7872,0.8754
matern,1,0.5,0.1,loocv,avg,2,0.975,76.9624,33.1484,11.3936,4.6382,0.8941
matern,1,0.5,0.15,loocv,avg,2,0.97,70.0567,33.2078,14.1016,4.8566,0.8823
matern,1,0.5,0.2,loocv,avg,2,0.985,78.7153,32.8905,12.3769,4.7496,0.8863
matern,1,0.5,0.25,loocv,avg,2,0.975,82.3762,33.1419,11.3239,4.5709,0.9087
matern,1,0.5,0.3,loocv,avg,2,0.995,88.5741,31.8939,9.3563,4.5611,0.9247
matern,1,0.5,0.4,loocv,avg,2,0.985,67.0391,32.3621,12.1562,4.9807,0.8959
matern,1,0.5,0.5,loocv,avg,2,0.995,75.6706,31.3008,10.433,4.9261,0.9091
matern,1,0.5,0.6,loocv,avg,2,0.99,82.9165,29.7252,10.3446,4.9232,0.9044
matern,1,0.5,0.7,loocv,avg,2,0.995,73.1603,29.0515,10.3345,5.1523,0.9092
matern,1,0.5,0.8,loocv,avg,2,0.99,78.6717,26.4776,8.7689,5.1714,0.9237
matern,1,0.5,0.9,loocv,avg,2,1,70.7852,25.7215,10.1194,5.5072,0.9077
matern,1,0.5,1,loocv,avg,2,1,78.9804,24.2972,8.7526,5.462,0.9102
matern,1,0.5,0,loocv,exp,2,0.975,87.1307,52.0409,12.9973,4.3941,0.8813
matern,1,0.5,0.05,loocv,exp,2,0.99,82.9007,53.9111,12.5582,4.3837,0.8814
matern,1,0.5,0.1,loocv,exp,2,0.99,75.0003,51.7929,14.4719,4.6115,0.8667
matern,1,0.5,0.15,loocv,exp,2,0.985,71.8872,50.6955,12.5406,4.6256,0.8986
matern,1,0.5,0.2,loocv,exp,2,0.985,78.9574,48.7,12.367,4.6047,0.8845
matern,1,0.5,0.25,loocv,exp,2,0.98,81.9805,51.0323,12.9393,4.5284,0.8822
matern,1,0.5,0.3,loocv,exp,2,0.98,76.9958,50.0693,12.7824,4.5747,0.8839
